strategy,score_type,eval_date,product_vt_symbol,score,score_rank,top_n
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-10-31,sp.SHFE,0.6832311869595348,5,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-10-31,SH.CZCE,0.6805685369827904,6,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-10-31,lc.GFEX,0.6805685369827904,7,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-10-31,si.GFEX,0.6805685369827904,8,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-10-31,au.SHFE,0.6513662076555992,9,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-10-31,hc.SHFE,0.6505322913740551,10,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-10-31,fu.SHFE,0.6505312913740551,11,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,ru.SHFE,0.8523083920581314,1,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,MA.CZCE,0.8305300498007808,2,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,rb.SHFE,0.8172788051741627,3,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,jm.DCE,0.8111308653597663,4,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,au.SHFE,0.8097705415403682,5,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,hc.SHFE,0.805931356311679,6,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,lh.DCE,0.7901824293480376,7,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,SH.CZCE,0.6805685369827904,8,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,lc.GFEX,0.6805685369827904,9,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,si.GFEX,0.6805685369827904,10,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-11-30,fu.SHFE,0.6805675369827904,11,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,ru.SHFE,0.859697458566178,1,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,hc.SHFE,0.8561973768531047,2,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,lh.DCE,0.8457343710204407,3,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,cu.SHFE,0.8398296856026986,4,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,rb.SHFE,0.7513098590317728,5,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,si.GFEX,0.7473045374146858,6,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,SH.CZCE,0.6805685369827904,7,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,lc.GFEX,0.6805685369827904,8,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,jm.DCE,0.644210414521572,9,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,AP.CZCE,0.6424490859132136,10,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2022-12-30,fu.SHFE,0.6424480859132136,11,11
