entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_volume_ratio_threshold,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_nonconfirmation_multiplier,directional_30d_risk_adjust_long_only,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
147,2021-05-21 00:00:00+08:00,2021-05-21,SM.CZCE,SM109.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,1447546.5,0.0,1302791.85,1013282.5499999999,1447546.5,1447546.5,0,1000000.0,1500000.0,1111886.625,0.0,0.1324506089581561,0.45032927361229264,1447546.5,1302791.85,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,7536.0,7580.0,169558.0,152428.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,59.84934104827292,60.0,40.0,0,60,,0.8,0.2,0.1324506089581561,-1.0,0,0,0,0,,32,32,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4156435.0,2471246.0,0,6892.0,7536.0,0.09344167150319205,1,0,0.5,1,0.5,volume_not_expanding,23450.2533,11725.12665,7536.0,,7536.0,7464.0,72.0,5,360.0,11520.0,0.12,4521.599999999999,144691.19999999998,144691.19999999998,32,1,SM.CZCE,0.25,361886.625,0.0,80,32,32,0,1.0,0.0,32,32,32,288,224,32,32,0,1302791.85,1302791.85,32,32,32,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1324506089581561,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.1324506089581561,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
148,2021-05-26 00:00:00+08:00,2021-05-26,AP.CZCE,AP110.CZCE,long,long_case2,base,flat_entry,open_interest_decline,risk_budget,1457466.5,0.0,1311719.85,1020226.5499999999,1457466.5,1457466.5,0,1000000.0,1500000.0,1114366.625,0.0,0.12650531465559994,0.48996456896266705,1457466.5,1311719.85,0.7,"1.0,1.0,1.0,1.0",0.025,1.0,1,0,not_confirmed,1.0,2.0,1.0,6003.0,6309.0,385768.0,390338.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,47.79855786718751,60.0,40.0,0,60,,0.8,0.2,0.12650531465559994,-1.0,0,0,0,0,,37,37,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,6556210.0,4593996.0,0,5765.0,6003.0,0.04128360797918473,1,0,0.5,1,0.5,volume_not_expanding,32792.996250000004,16396.498125000002,6003.0,,6003.0,5959.0,44.0,10,440.0,16280.0,0.12,7203.599999999999,266533.19999999995,266533.19999999995,37,1,AP.CZCE,0.25,364366.625,0.0,50,37,37,0,1.0,0.0,37,37,37,182,141,37,37,0,1311719.85,1311719.85,37,37,37,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.12650531465559994,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.12650531465559994,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
149,2021-06-01 00:00:00+08:00,2021-06-01,SM.CZCE,SM109.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,1634326.5,276967.2,1470893.85,1144028.5499999998,1634326.5,1634326.5,0,1000000.0,1500000.0,1158581.625,0.16946870775209238,0.020508868047728966,1.0,1357359.3,1193926.6500000001,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,7772.0,7772.0,171425.0,137233.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,70.13125878004487,60.0,40.0,0,60,,0.8,0.2,0.020508868047728966,-1.0,0,0,0,0,,31,31,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4475969.0,3579025.0,0,7088.0,7772.0,0.09650112866817162,1,0,0.5,1,0.5,volume_not_expanding,21490.6797,10745.33985,7772.0,,7772.0,7704.0,68.0,5,340.0,10540.0,0.12,4663.2,144559.19999999998,421526.4,31,1,SM.CZCE,0.25,408581.625,0.0,87,31,31,0,1.0,0.0,31,31,31,256,245,31,31,0,1470893.85,1193926.6500000001,31,31,31,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.020508868047728966,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.020508868047728966,1,1.0,1,1,-0.014346669648830378,-0.014346669648830378,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
150,2021-06-08 00:00:00+08:00,2021-06-08,AP.CZCE,AP110.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,1584836.5,0.0,1426352.85,1109385.5499999998,1584836.5,1584836.5,0,1000000.0,1500000.0,1146209.125,0.0,0.05016941391804184,0.998870573879721,1584836.5,1426352.85,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,6226.0,6276.0,339613.0,370323.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,54.32777167274854,60.0,40.0,0,60,,0.8,0.2,0.05016941391804184,-1.0,0,0,0,0,,14,14,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,5860293.0,5979353.0,0,5882.0,6226.0,0.05848350901054067,1,0,0.5,1,0.5,volume_not_expanding,25674.3513,12837.17565,6226.0,,6226.0,6139.0,87.0,10,870.0,12180.0,0.12,7471.2,104596.8,104596.8,14,1,AP.CZCE,0.25,396209.125,0.0,53,14,14,0,1.0,0.0,14,14,14,190,148,14,14,0,1426352.85,1426352.85,14,14,14,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.05016941391804184,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.05016941391804184,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
151,2021-06-10 00:00:00+08:00,2021-06-10,hc.SHFE,hc2110.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,1598416.5,105436.8,1438574.85,1118891.5499999998,1598416.5,1598416.5,0,1000000.0,1500000.0,1149604.125,0.06596328303668036,0.042030593693373246,1.0,1492979.7,1333138.05,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,5448.0,5366.0,536056.0,547687.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,54.99538748372178,60.0,40.0,0,60,,0.8,0.2,0.042030593693373246,-1.0,0,0,0,0,,35,35,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,,,0,,,,0,0,0.5,1,1.0,direction_excluded,23996.4849,23996.4849,5448.0,,5448.0,5516.0,68.0,10,680.0,23800.0,0.1,5448.0,190680.0,296116.8,35,1,hc.SHFE,0.25,399604.125,0.0,73,35,35,0,1.0,0.0,35,35,35,244,205,35,35,0,1438574.85,1333138.05,35,35,35,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.042030593693373246,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.042030593693373246,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
152,2021-06-24 00:00:00+08:00,2021-06-24,FG.CZCE,FG109.CZCE,long,long_case3,base,flat_entry,regular,risk_budget,1576401.5,0.0,1418761.35,1103481.0499999998,1576401.5,1576401.5,0,1000000.0,1500000.0,1144100.375,0.0,0.05522471204728187,0.9651685863514542,1576401.5,1418761.35,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2779.0,2686.0,528162.0,544319.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,74.38825084062793,60.0,40.0,0,60,,0.8,0.2,0.05522471204728187,-1.0,0,0,0,0,,11,11,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,,,0,2892.0,2779.0,-0.039073305670816016,0,0,0.5,1,0.5,direction_not_aligned,25537.7043,12768.85215,2779.0,,2779.0,2723.42,55.57999999999993,20,1111.5999999999985,12227.599999999984,0.12,6669.599999999999,73365.59999999999,73365.59999999999,11,1,FG.CZCE,0.25,394100.375,0.0,59,11,11,0,1.0,0.0,11,11,11,212,165,11,11,0,1418761.35,1418761.35,11,11,11,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.05522471204728187,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.05522471204728187,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
153,2021-07-02 00:00:00+08:00,2021-07-02,CF.CZCE,CF109.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,1580801.5,0.0,1422721.35,1106561.0499999998,1580801.5,1580801.5,0,1000000.0,1500000.0,1145200.375,0.0,0.052587686348567454,0.9827487576762169,1580801.5,1422721.35,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,16285.0,15885.0,403884.0,422069.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,72.93856586659709,60.0,40.0,0,60,,0.8,0.2,0.052587686348567454,-1.0,0,0,0,0,,8,8,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2597817.0,2879088.0,0,15805.0,16285.0,0.030370136032900952,1,0,0.5,1,0.5,volume_not_expanding,25608.9843,12804.49215,16285.0,,16285.0,15975.0,310.0,5,1550.0,12400.0,0.12,9771.0,78168.0,78168.0,8,1,CF.CZCE,0.25,395200.375,0.0,40,8,8,0,1.0,0.0,8,8,8,145,113,8,8,0,1422721.35,1422721.35,8,8,8,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.052587686348567454,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.052587686348567454,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
154,2021-07-09 00:00:00+08:00,2021-07-09,rb.SHFE,rb2110.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,1589001.5,78504.0,1430101.35,1112301.0499999998,1589001.5,1589001.5,0,1000000.0,1500000.0,1147250.375,0.049404610379537084,0.04767322936459967,1.0,1510497.5,1351597.35,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,5428.0,5393.0,1519485.0,1521265.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,76.62230360033179,60.0,40.0,0,60,,0.8,0.2,0.04767322936459967,-1.0,0,0,0,0,,11,11,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,16813783.0,20205002.0,0,4817.0,5428.0,0.12684243304961584,1,0,0.5,1,0.5,volume_not_expanding,24328.7523,12164.37615,5428.0,,5428.0,5319.44,108.5600000000004,10,1085.600000000004,11941.600000000044,0.1,5428.0,59708.0,138212.0,11,1,rb.SHFE,0.25,397250.375,0.0,73,11,11,0,1.0,0.0,11,11,11,249,204,11,11,0,1430101.35,1351597.35,11,11,11,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.04767322936459967,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.04767322936459967,1,1.0,1,1,0.3585370760668691,0.3585370760668691,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
155,2021-07-13 00:00:00+08:00,2021-07-13,hc.SHFE,hc2110.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,1598261.5,139838.0,1438435.35,1118783.0499999998,1598261.5,1598261.5,0,1000000.0,1500000.0,1149565.375,0.08749381750107851,0.042123488916850686,1.0,1458423.5,1298597.35,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,5867.0,5828.0,706797.0,704346.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,87.95694104371442,60.0,40.0,0,60,,0.8,0.2,0.042123488916850686,-1.0,0,0,0,0,,35,35,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,5711221.0,6080887.0,0,5354.0,5867.0,0.095816212177811,1,0,0.5,1,0.5,volume_not_expanding,46749.5046,23374.7523,5867.0,,5867.0,5801.0,66.0,10,660.0,7920.0,0.1,5867.0,70404.0,210242.0,12,1,hc.SHFE,0.25,399565.375,0.0,68,35,35,0,1.0,0.0,35,35,35,221,190,12,35,0,1438435.35,1298597.35,12,12,12,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.042123488916850686,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.042123488916850686,1,0.35,2,2,0.9706992759470086,0.5552811732650345,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
156,2021-07-14 00:00:00+08:00,2021-07-14,MA.CZCE,MA109.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,1648881.5,213744.0,1483993.35,1154217.0499999998,1648881.5,1648881.5,0,1000000.0,1500000.0,1162220.375,0.12962969139989744,0.011785706901186152,1.0,1435137.5,1270249.35,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2667.0,2638.0,974077.0,1018669.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,72.36821485845529,60.0,40.0,0,60,,0.8,0.2,0.011785706901186152,-1.0,0,0,0,0,,23,23,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,11391936.0,12780307.0,0,2567.0,2667.0,0.038955979742890445,1,0,0.5,1,0.5,volume_not_expanding,22864.4883,11432.24415,2667.0,,2667.0,2618.0,49.0,10,490.0,11270.0,0.12,3200.4,73609.2,287353.2,23,1,MA.CZCE,0.25,412220.375,0.0,128,23,23,0,1.0,0.0,23,23,23,396,360,23,23,0,1483993.35,1270249.35,23,23,23,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.011785706901186152,1668546.5,0,1.0,0.0,60,0.6,0,1,0.0,0.011785706901186152,1,1.0,3,3,0.5764754838195373,0.23049702310207457,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
157,2021-07-29 00:00:00+08:00,2021-07-29,SM.CZCE,SM109.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,1664951.5,84480.0,1498456.35,1165466.0499999998,1664951.5,1664951.5,0,1000000.0,1500000.0,1166237.875,0.05074021675706469,0.0037338629355163667,1.0,1580471.5,1413976.35,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,7960.0,7996.0,177528.0,141794.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,69.67280233474266,60.0,40.0,0,60,,0.8,0.2,0.0037338629355163667,-1.0,0,0,0,0,,43,43,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2516960.0,2720536.0,0,7302.0,7960.0,0.09011229800054776,1,0,0.5,1,0.5,volume_not_expanding,25451.5743,12725.78715,7960.0,,7960.0,7902.0,58.0,5,290.0,12470.0,0.12,4776.0,205368.0,289848.0,43,1,SM.CZCE,0.25,416237.875,0.0,87,43,43,0,1.0,0.0,43,43,43,296,244,43,43,0,1498456.35,1413976.35,43,43,43,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0037338629355163667,1671191.5,0,1.0,0.0,60,0.6,0,1,0.0,0.0037338629355163667,1,1.0,1,1,0.07783697317221877,0.07783697317221877,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
158,2021-07-30 00:00:00+08:00,2021-07-30,au.SHFE,au2112.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,1636721.5,83208.0,1473049.35,1145705.0499999998,1636721.5,1636721.5,0,1000000.0,1500000.0,1159180.375,0.05083821529808217,0.020626002465905315,1.0,1553513.5,1389841.35,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,382.5,381.16,172910.0,172518.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,64.88094184174572,60.0,40.0,0,60,,0.8,0.2,0.020626002465905315,-1.0,0,0,0,0,,10,10,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,1253881.0,1206805.0,0,371.62,382.5,0.029277218664226945,1,0,0.5,1,0.5,volume_not_expanding,50034.2886,25017.1443,382.5,,382.5,381.22,1.2799999999999727,1000,1279.9999999999727,11519.999999999754,0.1,38250.0,344250.0,427458.0,9,1,au.SHFE,0.25,409180.375,0.0,10,19,10,0,1.0,0.0,10,10,19,36,29,9,10,0,1473049.35,958921.3500000001,9,9,9,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.020626002465905315,1671191.5,0,1.0,0.0,60,0.6,0,1,0.0,0.020626002465905315,1,1.0,1,1,-0.10030248277324852,-0.10030248277324852,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
159,2021-07-30 00:00:00+08:00,2021-07-30,cu.SHFE,cu2109.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,1636721.5,83208.0,1473049.35,1145705.0499999998,1636721.5,1636721.5,0,1000000.0,1500000.0,1159180.375,0.05083821529808217,0.020626002465905315,1.0,1553513.5,1389841.35,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,71820.0,71610.0,136632.0,138433.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,76.88415648175435,60.0,40.0,0,60,,0.8,0.2,0.020626002465905315,-1.0,0,0,0,0,,9,9,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,1040001.0,474206.0,1,67560.0,71820.0,0.06305506216696277,1,1,0.5,1,1.5,direction_and_volume_confirmed,25017.1443,37525.71645,71820.0,,71820.0,71290.0,530.0,5,2650.0,26500.0,0.12,43092.0,430920.0,514128.0,10,1,cu.SHFE,0.25,409180.375,0.0,9,14,9,0,1.0,0.0,9,9,14,32,26,10,9,0,1473049.35,1389841.35,10,10,10,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.020626002465905315,1671191.5,0,1.0,0.0,60,0.6,0,1,0.0,0.020626002465905315,1,1.0,1,1,0.49780575886270906,0.49780575886270906,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
160,2021-08-04 00:00:00+08:00,2021-08-04,ru.SHFE,ru2109.SHFE,long,long_case2,base,flat_entry,open_interest_decline,risk_budget,1452861.4999999998,0.0,1307575.3499999999,1017003.0499999998,1452861.4999999998,1452861.4999999998,0,1000000.0,1500000.0,1113215.375,0.0,0.1306433164601425,0.46237789026571674,1452861.4999999998,1307575.3499999999,0.7,"1.0,1.0,1.0,1.0",0.025,1.0,1,0,not_confirmed,1.0,2.0,1.0,13505.0,13325.0,128328.0,137583.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,62.96155133663196,60.0,40.0,0,60,,0.8,0.2,0.1306433164601425,-1.0,0,0,0,0,,6,6,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3153469.0,4500560.0,0,12935.0,13505.0,0.044066486277541506,1,0,0.5,1,0.5,volume_not_expanding,32689.383749999997,16344.691874999999,13505.0,,13505.0,13260.0,245.0,10,2450.0,14700.0,0.12,16206.0,97236.0,97236.0,6,1,ru.SHFE,0.25,363215.37499999994,0.0,22,6,6,0,1.0,0.0,6,6,6,80,62,6,6,0,1307575.3499999999,1307575.3499999999,6,6,6,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1306433164601425,1671191.5,0,1.0,0.0,60,0.6,0,1,0.0,0.1306433164601425,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
