trade_date,datetime,symbol,exchange,open,high,low,close,volume,open_interest
2026-02-26,2026-02-26T00:00:00+08:00,p2605,DCE,8816.0,8838.0,8686.0,8714.0,411133.0,386410.0
2026-02-27,2026-02-27T00:00:00+08:00,p2605,DCE,8718.0,8800.0,8692.0,8780.0,379616.0,396971.0
2026-03-02,2026-03-02T00:00:00+08:00,p2605,DCE,8814.0,8922.0,8768.0,8898.0,489772.0,393602.0
2026-03-03,2026-03-03T00:00:00+08:00,p2605,DCE,8940.0,9028.0,8926.0,8994.0,531213.0,387932.0
2026-03-04,2026-03-04T00:00:00+08:00,p2605,DCE,9050.0,9084.0,8938.0,9002.0,420332.0,371591.0
2026-03-05,2026-03-05T00:00:00+08:00,p2605,DCE,8960.0,9128.0,8890.0,9070.0,516475.0,361707.0
2026-03-06,2026-03-06T00:00:00+08:00,p2605,DCE,9070.0,9248.0,9046.0,9218.0,529410.0,364671.0
2026-03-09,2026-03-09T00:00:00+08:00,p2605,DCE,9384.0,9788.0,9360.0,9720.0,892943.0,375530.0
2026-03-10,2026-03-10T00:00:00+08:00,p2605,DCE,9676.0,9748.0,9240.0,9462.0,882402.0,385075.0
2026-03-11,2026-03-11T00:00:00+08:00,p2605,DCE,9476.0,9562.0,9330.0,9526.0,507766.0,338307.0
2026-03-12,2026-03-12T00:00:00+08:00,p2605,DCE,9664.0,9864.0,9576.0,9684.0,688279.0,339375.0
2026-03-13,2026-03-13T00:00:00+08:00,p2605,DCE,9702.0,9888.0,9654.0,9768.0,618299.0,338494.0
2026-03-16,2026-03-16T00:00:00+08:00,p2605,DCE,9750.0,10050.0,9722.0,10010.0,818514.0,340134.0
2026-03-17,2026-03-17T00:00:00+08:00,p2605,DCE,9922.0,9978.0,9818.0,9954.0,566741.0,359666.0
2026-03-18,2026-03-18T00:00:00+08:00,p2605,DCE,9952.0,9992.0,9666.0,9692.0,581411.0,360226.0
2026-03-19,2026-03-19T00:00:00+08:00,p2605,DCE,9850.0,9902.0,9744.0,9796.0,491200.0,332859.0
2026-03-20,2026-03-20T00:00:00+08:00,p2605,DCE,9786.0,9836.0,9646.0,9718.0,407410.0,331096.0
2026-03-23,2026-03-23T00:00:00+08:00,p2605,DCE,9726.0,9960.0,9650.0,9942.0,465152.0,319450.0
2026-03-24,2026-03-24T00:00:00+08:00,p2605,DCE,9680.0,9774.0,9532.0,9644.0,512050.0,317752.0
2026-03-25,2026-03-25T00:00:00+08:00,p2605,DCE,9644.0,9676.0,9464.0,9510.0,371392.0,290185.0
2026-03-26,2026-03-26T00:00:00+08:00,p2605,DCE,9528.0,9640.0,9482.0,9614.0,321996.0,285114.0
2026-03-27,2026-03-27T00:00:00+08:00,p2605,DCE,9656.0,9770.0,9582.0,9768.0,348165.0,279944.0
2026-03-30,2026-03-30T00:00:00+08:00,p2605,DCE,9800.0,9974.0,9668.0,9930.0,501201.0,288414.0
2026-03-31,2026-03-31T00:00:00+08:00,p2605,DCE,9950.0,10082.0,9808.0,9866.0,587524.0,280149.0
2026-04-01,2026-04-01T00:00:00+08:00,p2605,DCE,10048.0,10192.0,9778.0,9780.0,634883.0,245751.0
2026-04-02,2026-04-02T00:00:00+08:00,p2605,DCE,9842.0,10028.0,9722.0,9974.0,397740.0,218125.0
2026-04-03,2026-04-03T00:00:00+08:00,p2605,DCE,10042.0,10086.0,9876.0,9938.0,300151.0,206246.0
2026-04-07,2026-04-07T00:00:00+08:00,p2605,DCE,9970.0,10004.0,9880.0,9912.0,181727.0,187313.0
2026-04-08,2026-04-08T00:00:00+08:00,p2605,DCE,9910.0,9910.0,9398.0,9498.0,249700.0,173042.0
2026-04-09,2026-04-09T00:00:00+08:00,p2605,DCE,9496.0,9594.0,9436.0,9560.0,90129.0,137950.0
2026-04-10,2026-04-10T00:00:00+08:00,p2605,DCE,9591.0,9673.0,9533.0,9540.0,113177.0,123435.0
2026-04-13,2026-04-13T00:00:00+08:00,p2605,DCE,9488.0,9606.0,9452.0,9482.0,94482.0,113585.0
2026-04-14,2026-04-14T00:00:00+08:00,p2605,DCE,9474.0,9520.0,9352.0,9367.0,85980.0,105593.0
2026-04-15,2026-04-15T00:00:00+08:00,p2605,DCE,9332.0,9361.0,9255.0,9337.0,69435.0,93137.0
2026-04-16,2026-04-16T00:00:00+08:00,p2605,DCE,9347.0,9352.0,9268.0,9334.0,52377.0,86244.0
2026-04-17,2026-04-17T00:00:00+08:00,p2605,DCE,9365.0,9407.0,9309.0,9385.0,92835.0,79827.0
