tq_symbol,exchange,symbol,status,rows,file_path,message,updated_at
DCE.m2309,DCE,m2309,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2309.csv,,2026-04-22T13:38:42
DCE.m2311,DCE,m2311,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2311.csv,,2026-04-22T13:38:42
DCE.m2312,DCE,m2312,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2312.csv,,2026-04-22T13:38:42
DCE.m2401,DCE,m2401,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2401.csv,,2026-04-22T13:38:42
DCE.m2403,DCE,m2403,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2403.csv,,2026-04-22T13:38:43
DCE.m2405,DCE,m2405,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2405.csv,,2026-04-22T13:38:43
DCE.m2407,DCE,m2407,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2407.csv,,2026-04-22T13:38:43
DCE.m2408,DCE,m2408,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2408.csv,,2026-04-22T13:38:43
DCE.m2409,DCE,m2409,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2409.csv,,2026-04-22T13:38:43
DCE.m2411,DCE,m2411,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2411.csv,,2026-04-22T13:38:43
DCE.m2412,DCE,m2412,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2412.csv,,2026-04-22T13:38:44
DCE.m2501,DCE,m2501,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2501.csv,,2026-04-22T13:38:44
DCE.m2503,DCE,m2503,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2503.csv,,2026-04-22T13:38:44
DCE.m2505,DCE,m2505,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2505.csv,,2026-04-22T13:38:44
DCE.m2507,DCE,m2507,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2507.csv,,2026-04-22T13:38:44
DCE.m2508,DCE,m2508,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2508.csv,,2026-04-22T13:38:44
DCE.m2509,DCE,m2509,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2509.csv,,2026-04-22T13:38:45
DCE.m2511,DCE,m2511,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2511.csv,,2026-04-22T13:38:45
DCE.m2512,DCE,m2512,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2512.csv,,2026-04-22T13:38:45
DCE.m2601,DCE,m2601,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2601.csv,,2026-04-22T13:38:45
DCE.m2603,DCE,m2603,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/m2603.csv,,2026-04-22T13:38:45
DCE.p2010,DCE,p2010,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2010.csv,,2026-04-22T13:38:46
DCE.p2011,DCE,p2011,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2011.csv,,2026-04-22T13:38:46
DCE.p2012,DCE,p2012,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2012.csv,,2026-04-22T13:38:46
DCE.p2101,DCE,p2101,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2101.csv,,2026-04-22T13:38:46
DCE.p2102,DCE,p2102,downloaded,247,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2102.csv,,2026-04-22T13:38:46
DCE.p2103,DCE,p2103,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2103.csv,,2026-04-22T13:38:47
DCE.p2104,DCE,p2104,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2104.csv,,2026-04-22T13:38:47
DCE.p2105,DCE,p2105,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2105.csv,,2026-04-22T13:38:47
DCE.p2106,DCE,p2106,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2106.csv,,2026-04-22T13:38:48
DCE.p2107,DCE,p2107,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2107.csv,,2026-04-22T13:38:48
DCE.p2108,DCE,p2108,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2108.csv,,2026-04-22T13:38:48
DCE.p2109,DCE,p2109,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2109.csv,,2026-04-22T13:38:48
DCE.p2110,DCE,p2110,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2110.csv,,2026-04-22T13:38:48
DCE.p2111,DCE,p2111,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2111.csv,,2026-04-22T13:38:49
DCE.p2112,DCE,p2112,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2112.csv,,2026-04-22T13:38:49
DCE.p2201,DCE,p2201,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2201.csv,,2026-04-22T13:38:49
DCE.p2202,DCE,p2202,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2202.csv,,2026-04-22T13:38:49
DCE.p2203,DCE,p2203,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2203.csv,,2026-04-22T13:38:49
DCE.p2204,DCE,p2204,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2204.csv,,2026-04-22T13:38:49
DCE.p2205,DCE,p2205,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2205.csv,,2026-04-22T13:38:50
DCE.p2206,DCE,p2206,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2206.csv,,2026-04-22T13:38:50
DCE.p2207,DCE,p2207,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2207.csv,,2026-04-22T13:38:50
DCE.p2208,DCE,p2208,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2208.csv,,2026-04-22T13:38:50
DCE.p2209,DCE,p2209,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2209.csv,,2026-04-22T13:38:50
DCE.p2210,DCE,p2210,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2210.csv,,2026-04-22T13:38:50
DCE.p2211,DCE,p2211,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2211.csv,,2026-04-22T13:38:51
DCE.p2212,DCE,p2212,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2212.csv,,2026-04-22T13:38:51
DCE.p2301,DCE,p2301,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2301.csv,,2026-04-22T13:38:51
DCE.p2302,DCE,p2302,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2302.csv,,2026-04-22T13:38:52
DCE.p2303,DCE,p2303,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2303.csv,,2026-04-22T13:38:52
DCE.p2304,DCE,p2304,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2304.csv,,2026-04-22T13:38:52
DCE.p2305,DCE,p2305,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2305.csv,,2026-04-22T13:38:52
DCE.p2306,DCE,p2306,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2306.csv,,2026-04-22T13:38:52
DCE.p2307,DCE,p2307,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2307.csv,,2026-04-22T13:38:52
DCE.p2308,DCE,p2308,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2308.csv,,2026-04-22T13:38:53
DCE.p2309,DCE,p2309,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2309.csv,,2026-04-22T13:38:53
DCE.p2310,DCE,p2310,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2310.csv,,2026-04-22T13:38:53
DCE.p2311,DCE,p2311,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2311.csv,,2026-04-22T13:38:53
DCE.p2312,DCE,p2312,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2312.csv,,2026-04-22T13:38:53
DCE.p2401,DCE,p2401,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2401.csv,,2026-04-22T13:38:53
DCE.p2402,DCE,p2402,downloaded,248,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2402.csv,,2026-04-22T13:38:54
DCE.p2403,DCE,p2403,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2403.csv,,2026-04-22T13:38:54
DCE.p2404,DCE,p2404,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2404.csv,,2026-04-22T13:38:54
DCE.p2405,DCE,p2405,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2405.csv,,2026-04-22T13:38:54
DCE.p2406,DCE,p2406,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2406.csv,,2026-04-22T13:38:54
DCE.p2407,DCE,p2407,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2407.csv,,2026-04-22T13:38:54
DCE.p2408,DCE,p2408,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2408.csv,,2026-04-22T13:38:55
DCE.p2409,DCE,p2409,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2409.csv,,2026-04-22T13:38:55
DCE.p2410,DCE,p2410,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2410.csv,,2026-04-22T13:38:55
DCE.p2411,DCE,p2411,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2411.csv,,2026-04-22T13:38:55
DCE.p2412,DCE,p2412,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2412.csv,,2026-04-22T13:38:55
DCE.p2501,DCE,p2501,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2501.csv,,2026-04-22T13:38:55
DCE.p2502,DCE,p2502,downloaded,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2502.csv,,2026-04-22T13:38:56
DCE.p2503,DCE,p2503,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2503.csv,,2026-04-22T13:38:56
DCE.p2504,DCE,p2504,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2504.csv,,2026-04-22T13:38:56
DCE.p2505,DCE,p2505,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2505.csv,,2026-04-22T13:38:56
DCE.p2506,DCE,p2506,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2506.csv,,2026-04-22T13:38:56
DCE.p2507,DCE,p2507,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2507.csv,,2026-04-22T13:38:56
DCE.p2508,DCE,p2508,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2508.csv,,2026-04-22T13:38:57
DCE.p2509,DCE,p2509,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2509.csv,,2026-04-22T13:38:57
DCE.p2510,DCE,p2510,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2510.csv,,2026-04-22T13:38:57
DCE.p2511,DCE,p2511,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2511.csv,,2026-04-22T13:38:57
DCE.p2512,DCE,p2512,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2512.csv,,2026-04-22T13:38:57
DCE.p2601,DCE,p2601,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2601.csv,,2026-04-22T13:38:58
DCE.p2602,DCE,p2602,downloaded,245,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2602.csv,,2026-04-22T13:38:58
DCE.p2603,DCE,p2603,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2603.csv,,2026-04-22T13:38:58
DCE.p2604,DCE,p2604,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/p2604.csv,,2026-04-22T13:38:58
DCE.pg2011,DCE,pg2011,downloaded,161,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2011.csv,,2026-04-22T13:38:58
DCE.pg2012,DCE,pg2012,downloaded,184,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2012.csv,,2026-04-22T13:38:58
DCE.pg2101,DCE,pg2101,downloaded,204,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2101.csv,,2026-04-22T13:38:59
DCE.pg2102,DCE,pg2102,downloaded,219,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2102.csv,,2026-04-22T13:38:59
DCE.pg2103,DCE,pg2103,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2103.csv,,2026-04-22T13:38:59
DCE.pg2104,DCE,pg2104,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2104.csv,,2026-04-22T13:38:59
DCE.pg2105,DCE,pg2105,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2105.csv,,2026-04-22T13:38:59
DCE.pg2106,DCE,pg2106,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2106.csv,,2026-04-22T13:38:59
DCE.pg2107,DCE,pg2107,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2107.csv,,2026-04-22T13:39:00
DCE.pg2108,DCE,pg2108,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2108.csv,,2026-04-22T13:39:00
DCE.pg2109,DCE,pg2109,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2109.csv,,2026-04-22T13:39:00
DCE.pg2110,DCE,pg2110,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2110.csv,,2026-04-22T13:39:00
DCE.pg2111,DCE,pg2111,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2111.csv,,2026-04-22T13:39:00
DCE.pg2112,DCE,pg2112,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2112.csv,,2026-04-22T13:39:01
DCE.pg2201,DCE,pg2201,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2201.csv,,2026-04-22T13:39:01
DCE.pg2202,DCE,pg2202,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2202.csv,,2026-04-22T13:39:01
DCE.pg2203,DCE,pg2203,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2203.csv,,2026-04-22T13:39:01
DCE.pg2204,DCE,pg2204,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2204.csv,,2026-04-22T13:39:01
DCE.pg2205,DCE,pg2205,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2205.csv,,2026-04-22T13:39:01
DCE.pg2206,DCE,pg2206,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2206.csv,,2026-04-22T13:39:02
DCE.pg2207,DCE,pg2207,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2207.csv,,2026-04-22T13:39:02
DCE.pg2208,DCE,pg2208,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2208.csv,,2026-04-22T13:39:02
DCE.pg2209,DCE,pg2209,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2209.csv,,2026-04-22T13:39:02
DCE.pg2210,DCE,pg2210,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2210.csv,,2026-04-22T13:39:02
DCE.pg2211,DCE,pg2211,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2211.csv,,2026-04-22T13:39:02
DCE.pg2212,DCE,pg2212,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2212.csv,,2026-04-22T13:39:03
DCE.pg2301,DCE,pg2301,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2301.csv,,2026-04-22T13:39:03
DCE.pg2302,DCE,pg2302,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2302.csv,,2026-04-22T13:39:03
DCE.pg2303,DCE,pg2303,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2303.csv,,2026-04-22T13:39:03
DCE.pg2304,DCE,pg2304,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2304.csv,,2026-04-22T13:39:03
DCE.pg2305,DCE,pg2305,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2305.csv,,2026-04-22T13:39:03
DCE.pg2306,DCE,pg2306,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2306.csv,,2026-04-22T13:39:04
DCE.pg2307,DCE,pg2307,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2307.csv,,2026-04-22T13:39:04
DCE.pg2308,DCE,pg2308,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2308.csv,,2026-04-22T13:39:04
DCE.pg2309,DCE,pg2309,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2309.csv,,2026-04-22T13:39:04
DCE.pg2310,DCE,pg2310,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2310.csv,,2026-04-22T13:39:04
DCE.pg2311,DCE,pg2311,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2311.csv,,2026-04-22T13:39:04
DCE.pg2312,DCE,pg2312,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2312.csv,,2026-04-22T13:39:05
DCE.pg2401,DCE,pg2401,downloaded,248,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2401.csv,,2026-04-22T13:39:05
DCE.pg2402,DCE,pg2402,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2402.csv,,2026-04-22T13:39:05
DCE.pg2403,DCE,pg2403,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/pg2403.csv,,2026-04-22T13:39:05
