tq_symbol,exchange,symbol,status,rows,file_path,message,updated_at
DCE.eb2412,DCE,eb2412,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2412.csv,,2026-04-22T13:55:54
DCE.eb2501,DCE,eb2501,imported,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2501.csv,,2026-04-22T13:55:54
DCE.eb2502,DCE,eb2502,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2502.csv,,2026-04-22T13:55:54
DCE.eb2503,DCE,eb2503,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2503.csv,,2026-04-22T13:55:54
DCE.eb2504,DCE,eb2504,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2504.csv,,2026-04-22T13:55:54
DCE.eb2505,DCE,eb2505,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2505.csv,,2026-04-22T13:55:54
DCE.eb2506,DCE,eb2506,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2506.csv,,2026-04-22T13:55:54
DCE.eb2507,DCE,eb2507,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2507.csv,,2026-04-22T13:55:54
DCE.eb2508,DCE,eb2508,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2508.csv,,2026-04-22T13:55:54
DCE.eb2509,DCE,eb2509,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2509.csv,,2026-04-22T13:55:54
DCE.eb2510,DCE,eb2510,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2510.csv,,2026-04-22T13:55:54
DCE.eb2511,DCE,eb2511,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2511.csv,,2026-04-22T13:55:54
DCE.eb2512,DCE,eb2512,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2512.csv,,2026-04-22T13:55:54
DCE.eb2601,DCE,eb2601,imported,245,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2601.csv,,2026-04-22T13:55:54
DCE.eb2602,DCE,eb2602,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2602.csv,,2026-04-22T13:55:54
DCE.eb2603,DCE,eb2603,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eb2603.csv,,2026-04-22T13:55:54
DCE.eg2009,DCE,eg2009,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2009.csv,,2026-04-22T13:55:54
DCE.eg2010,DCE,eg2010,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2010.csv,,2026-04-22T13:55:54
DCE.eg2011,DCE,eg2011,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2011.csv,,2026-04-22T13:55:54
DCE.eg2012,DCE,eg2012,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2012.csv,,2026-04-22T13:55:54
DCE.eg2101,DCE,eg2101,imported,246,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2101.csv,,2026-04-22T13:55:54
DCE.eg2102,DCE,eg2102,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2102.csv,,2026-04-22T13:55:54
DCE.eg2103,DCE,eg2103,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2103.csv,,2026-04-22T13:55:54
DCE.eg2104,DCE,eg2104,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2104.csv,,2026-04-22T13:55:54
DCE.eg2105,DCE,eg2105,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2105.csv,,2026-04-22T13:55:54
DCE.eg2106,DCE,eg2106,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2106.csv,,2026-04-22T13:55:54
DCE.eg2107,DCE,eg2107,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2107.csv,,2026-04-22T13:55:54
DCE.eg2108,DCE,eg2108,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2108.csv,,2026-04-22T13:55:54
DCE.eg2109,DCE,eg2109,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2109.csv,,2026-04-22T13:55:54
DCE.eg2110,DCE,eg2110,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2110.csv,,2026-04-22T13:55:54
DCE.eg2111,DCE,eg2111,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2111.csv,,2026-04-22T13:55:54
DCE.eg2112,DCE,eg2112,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2112.csv,,2026-04-22T13:55:54
DCE.eg2201,DCE,eg2201,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2201.csv,,2026-04-22T13:55:54
DCE.eg2202,DCE,eg2202,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2202.csv,,2026-04-22T13:55:54
DCE.eg2203,DCE,eg2203,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2203.csv,,2026-04-22T13:55:54
DCE.eg2204,DCE,eg2204,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2204.csv,,2026-04-22T13:55:54
DCE.eg2205,DCE,eg2205,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2205.csv,,2026-04-22T13:55:54
DCE.eg2206,DCE,eg2206,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2206.csv,,2026-04-22T13:55:54
DCE.eg2207,DCE,eg2207,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2207.csv,,2026-04-22T13:55:54
DCE.eg2208,DCE,eg2208,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2208.csv,,2026-04-22T13:55:54
DCE.eg2209,DCE,eg2209,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2209.csv,,2026-04-22T13:55:54
DCE.eg2210,DCE,eg2210,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2210.csv,,2026-04-22T13:55:54
DCE.eg2211,DCE,eg2211,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2211.csv,,2026-04-22T13:55:54
DCE.eg2212,DCE,eg2212,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2212.csv,,2026-04-22T13:55:54
DCE.eg2301,DCE,eg2301,imported,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2301.csv,,2026-04-22T13:55:54
DCE.eg2302,DCE,eg2302,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2302.csv,,2026-04-22T13:55:54
DCE.eg2303,DCE,eg2303,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2303.csv,,2026-04-22T13:55:54
DCE.eg2304,DCE,eg2304,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2304.csv,,2026-04-22T13:55:54
DCE.eg2305,DCE,eg2305,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2305.csv,,2026-04-22T13:55:54
DCE.eg2306,DCE,eg2306,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2306.csv,,2026-04-22T13:55:54
DCE.eg2307,DCE,eg2307,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2307.csv,,2026-04-22T13:55:54
DCE.eg2308,DCE,eg2308,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2308.csv,,2026-04-22T13:55:54
DCE.eg2309,DCE,eg2309,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2309.csv,,2026-04-22T13:55:54
DCE.eg2310,DCE,eg2310,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2310.csv,,2026-04-22T13:55:54
DCE.eg2311,DCE,eg2311,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2311.csv,,2026-04-22T13:55:54
DCE.eg2312,DCE,eg2312,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2312.csv,,2026-04-22T13:55:54
DCE.eg2401,DCE,eg2401,imported,248,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2401.csv,,2026-04-22T13:55:54
DCE.eg2402,DCE,eg2402,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2402.csv,,2026-04-22T13:55:54
DCE.eg2403,DCE,eg2403,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2403.csv,,2026-04-22T13:55:54
DCE.eg2404,DCE,eg2404,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2404.csv,,2026-04-22T13:55:54
DCE.eg2405,DCE,eg2405,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2405.csv,,2026-04-22T13:55:54
DCE.eg2406,DCE,eg2406,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2406.csv,,2026-04-22T13:55:54
DCE.eg2407,DCE,eg2407,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2407.csv,,2026-04-22T13:55:54
DCE.eg2408,DCE,eg2408,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2408.csv,,2026-04-22T13:55:55
DCE.eg2409,DCE,eg2409,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2409.csv,,2026-04-22T13:55:55
DCE.eg2410,DCE,eg2410,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2410.csv,,2026-04-22T13:55:55
DCE.eg2411,DCE,eg2411,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2411.csv,,2026-04-22T13:55:55
DCE.eg2412,DCE,eg2412,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2412.csv,,2026-04-22T13:55:55
DCE.eg2501,DCE,eg2501,imported,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2501.csv,,2026-04-22T13:55:55
DCE.eg2502,DCE,eg2502,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2502.csv,,2026-04-22T13:55:55
DCE.eg2503,DCE,eg2503,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2503.csv,,2026-04-22T13:55:55
DCE.eg2504,DCE,eg2504,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2504.csv,,2026-04-22T13:55:55
DCE.eg2505,DCE,eg2505,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2505.csv,,2026-04-22T13:55:55
DCE.eg2506,DCE,eg2506,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2506.csv,,2026-04-22T13:55:55
DCE.eg2507,DCE,eg2507,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2507.csv,,2026-04-22T13:55:55
DCE.eg2508,DCE,eg2508,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2508.csv,,2026-04-22T13:55:55
DCE.eg2509,DCE,eg2509,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2509.csv,,2026-04-22T13:55:55
DCE.eg2510,DCE,eg2510,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2510.csv,,2026-04-22T13:55:55
DCE.eg2511,DCE,eg2511,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2511.csv,,2026-04-22T13:55:55
DCE.eg2512,DCE,eg2512,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2512.csv,,2026-04-22T13:55:55
DCE.eg2601,DCE,eg2601,imported,245,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2601.csv,,2026-04-22T13:55:55
DCE.eg2602,DCE,eg2602,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2602.csv,,2026-04-22T13:55:55
DCE.eg2603,DCE,eg2603,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/eg2603.csv,,2026-04-22T13:55:55
DCE.fb2010,DCE,fb2010,imported,215,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2010.csv,,2026-04-22T13:55:55
DCE.fb2011,DCE,fb2011,imported,231,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2011.csv,,2026-04-22T13:55:55
DCE.fb2012,DCE,fb2012,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2012.csv,,2026-04-22T13:55:55
DCE.fb2101,DCE,fb2101,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2101.csv,,2026-04-22T13:55:55
DCE.fb2102,DCE,fb2102,imported,247,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2102.csv,,2026-04-22T13:55:55
DCE.fb2103,DCE,fb2103,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2103.csv,,2026-04-22T13:55:55
DCE.fb2104,DCE,fb2104,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2104.csv,,2026-04-22T13:55:55
DCE.fb2105,DCE,fb2105,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2105.csv,,2026-04-22T13:55:55
DCE.fb2106,DCE,fb2106,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2106.csv,,2026-04-22T13:55:55
DCE.fb2107,DCE,fb2107,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2107.csv,,2026-04-22T13:55:55
DCE.fb2108,DCE,fb2108,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2108.csv,,2026-04-22T13:55:55
DCE.fb2109,DCE,fb2109,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2109.csv,,2026-04-22T13:55:55
DCE.fb2110,DCE,fb2110,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2110.csv,,2026-04-22T13:55:55
DCE.fb2111,DCE,fb2111,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2111.csv,,2026-04-22T13:55:55
DCE.fb2112,DCE,fb2112,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2112.csv,,2026-04-22T13:55:55
DCE.fb2201,DCE,fb2201,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2201.csv,,2026-04-22T13:55:55
DCE.fb2202,DCE,fb2202,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2202.csv,,2026-04-22T13:55:55
DCE.fb2203,DCE,fb2203,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2203.csv,,2026-04-22T13:55:55
DCE.fb2204,DCE,fb2204,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2204.csv,,2026-04-22T13:55:55
DCE.fb2205,DCE,fb2205,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2205.csv,,2026-04-22T13:55:55
DCE.fb2206,DCE,fb2206,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2206.csv,,2026-04-22T13:55:55
DCE.fb2207,DCE,fb2207,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2207.csv,,2026-04-22T13:55:55
DCE.fb2208,DCE,fb2208,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2208.csv,,2026-04-22T13:55:55
DCE.fb2209,DCE,fb2209,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2209.csv,,2026-04-22T13:55:55
DCE.fb2210,DCE,fb2210,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2210.csv,,2026-04-22T13:55:55
DCE.fb2211,DCE,fb2211,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2211.csv,,2026-04-22T13:55:55
DCE.fb2212,DCE,fb2212,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2212.csv,,2026-04-22T13:55:55
DCE.fb2301,DCE,fb2301,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2301.csv,,2026-04-22T13:55:55
DCE.fb2302,DCE,fb2302,imported,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2302.csv,,2026-04-22T13:55:55
DCE.fb2303,DCE,fb2303,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2303.csv,,2026-04-22T13:55:55
DCE.fb2304,DCE,fb2304,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2304.csv,,2026-04-22T13:55:55
DCE.fb2305,DCE,fb2305,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2305.csv,,2026-04-22T13:55:55
DCE.fb2306,DCE,fb2306,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2306.csv,,2026-04-22T13:55:55
DCE.fb2307,DCE,fb2307,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2307.csv,,2026-04-22T13:55:55
DCE.fb2308,DCE,fb2308,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2308.csv,,2026-04-22T13:55:55
DCE.fb2309,DCE,fb2309,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2309.csv,,2026-04-22T13:55:55
DCE.fb2310,DCE,fb2310,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2310.csv,,2026-04-22T13:55:55
DCE.fb2311,DCE,fb2311,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2311.csv,,2026-04-22T13:55:55
DCE.fb2312,DCE,fb2312,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2312.csv,,2026-04-22T13:55:55
DCE.fb2401,DCE,fb2401,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2401.csv,,2026-04-22T13:55:55
DCE.fb2402,DCE,fb2402,imported,248,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2402.csv,,2026-04-22T13:55:55
DCE.fb2403,DCE,fb2403,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2403.csv,,2026-04-22T13:55:55
DCE.fb2404,DCE,fb2404,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2404.csv,,2026-04-22T13:55:55
DCE.fb2405,DCE,fb2405,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2405.csv,,2026-04-22T13:55:55
DCE.fb2406,DCE,fb2406,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2406.csv,,2026-04-22T13:55:55
DCE.fb2407,DCE,fb2407,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/DCE/fb2407.csv,,2026-04-22T13:55:55
