date,variant,label,window_name,window_label,window_group,account_capital,account_equity,nav,drawdown_pct,broker10_margin_to_equity_pct,net_pnl,trade_count,total_slippage,source_name,rebased_equity,rebased_nav,broker10_margin_to_rebased_equity_pct,profile,oi_mode,am_label,declared_am_size,requested_start_month,start_month,arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,start_year,start_month_num
2019-07-24,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,153269.90000000002,1.0217993333333335,-4.526744613391321,23.601033210043195,-780.0,0,0.0,stage772_am40_80_120_oi_monthly,153269.90000000002,1.0217993333333335,23.601033210043195,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-07-25,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,156389.90000000002,1.0425993333333334,-2.583267408759371,22.866847539387134,3120.0,0,0.0,stage772_am40_80_120_oi_monthly,156389.90000000002,1.0425993333333334,22.866847539387134,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-07-26,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,161329.90000000002,1.075532666666667,0.0,21.762463126797943,4940.0,0,0.0,stage772_am40_80_120_oi_monthly,161329.90000000002,1.075532666666667,21.762463126797943,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-07-29,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,159509.90000000002,1.0633993333333336,-1.128123181133811,22.161383086567042,-1820.0,0,0.0,stage772_am40_80_120_oi_monthly,159509.90000000002,1.0633993333333336,22.161383086567042,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-07-30,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,156779.90000000002,1.0451993333333336,-2.820307952834533,22.777128955943965,-2730.0,0,0.0,stage772_am40_80_120_oi_monthly,156779.90000000002,1.0451993333333336,22.777128955943965,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-07-31,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,152489.90000000002,1.0165993333333334,-5.479455451221382,23.789273912567324,-4290.0,0,0.0,stage772_am40_80_120_oi_monthly,152489.90000000002,1.0165993333333334,23.789273912567324,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-01,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,152619.90000000002,1.0174660000000002,-5.398875223997535,0.0,130.0,1,130.0,stage772_am40_80_120_oi_monthly,152619.90000000002,1.0174660000000002,0.0,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-02,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,162869.90000000002,1.0857993333333336,0.0,30.805692150606095,10250.0,3,350.0,stage772_am40_80_120_oi_monthly,162869.90000000002,1.0857993333333336,30.805692150606095,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-05,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,176219.90000000002,1.1747993333333335,0.0,27.471925701921297,13350.0,0,0.0,stage772_am40_80_120_oi_monthly,176219.90000000002,1.1747993333333335,27.471925701921297,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-06,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,175769.90000000002,1.1717993333333334,-0.25536275982451784,27.57605255507342,-450.0,0,0.0,stage772_am40_80_120_oi_monthly,175769.90000000002,1.1717993333333334,27.57605255507342,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-07,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,176669.90000000002,1.1777993333333334,0.0,27.368329296614757,900.0,0,0.0,stage772_am40_80_120_oi_monthly,176669.90000000002,1.1777993333333334,27.368329296614757,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-08,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,176069.90000000002,1.1737993333333334,-0.3396164258880563,27.506575513475045,-600.0,0,0.0,stage772_am40_80_120_oi_monthly,176069.90000000002,1.1737993333333334,27.506575513475045,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-09,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,176069.90000000002,1.1737993333333334,-0.3396164258880563,27.506575513475045,0.0,0,0.0,stage772_am40_80_120_oi_monthly,176069.90000000002,1.1737993333333334,27.506575513475045,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-12,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,174919.90000000002,1.166132666666667,-0.9905479088401559,19.295917731487382,-1150.0,2,250.0,stage772_am40_80_120_oi_monthly,174919.90000000002,1.166132666666667,19.295917731487382,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-13,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,176119.90000000002,1.1741326666666667,-0.3113150570640544,19.0745054931328,1200.0,0,0.0,stage772_am40_80_120_oi_monthly,176119.90000000002,1.1741326666666667,19.0745054931328,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-14,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,172219.90000000002,1.148132666666667,-2.5188218253364036,19.805376730563655,-3900.0,0,0.0,stage772_am40_80_120_oi_monthly,172219.90000000002,1.148132666666667,19.805376730563655,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-15,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,174019.90000000002,1.160132666666667,-1.4999725476722459,19.463980843570187,1800.0,0,0.0,stage772_am40_80_120_oi_monthly,174019.90000000002,1.160132666666667,19.463980843570187,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-16,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,173819.90000000002,1.1587993333333335,-1.6131780229682535,19.5015645504341,-200.0,0,0.0,stage772_am40_80_120_oi_monthly,173819.90000000002,1.1587993333333335,19.5015645504341,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-19,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,173419.90000000002,1.156132666666667,-1.839588973560291,19.57699202917312,-400.0,0,0.0,stage772_am40_80_120_oi_monthly,173419.90000000002,1.156132666666667,19.57699202917312,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-20,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,173819.90000000002,1.1587993333333335,-1.6131780229682535,19.5015645504341,400.0,0,0.0,stage772_am40_80_120_oi_monthly,173819.90000000002,1.1587993333333335,19.5015645504341,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-21,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,176919.90000000002,1.1794660000000001,0.0,18.928565978162997,3100.0,0,0.0,stage772_am40_80_120_oi_monthly,176919.90000000002,1.1794660000000001,18.928565978162997,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-22,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,173619.90000000002,1.157466,-1.8652508847224025,19.539234845775162,-3300.0,0,0.0,stage772_am40_80_120_oi_monthly,173619.90000000002,1.157466,19.539234845775162,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-23,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,176019.90000000002,1.1734660000000001,-0.5087047867424754,19.092841207158965,2400.0,0,0.0,stage772_am40_80_120_oi_monthly,176019.90000000002,1.1734660000000001,19.092841207158965,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-26,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,185319.90000000002,1.2354660000000002,0.0,17.472273619832514,9300.0,0,0.0,stage772_am40_80_120_oi_monthly,185319.90000000002,1.2354660000000002,17.472273619832514,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-27,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,183319.90000000002,1.2221326666666668,-1.079214914318427,17.806904760476087,-2000.0,0,0.0,stage772_am40_80_120_oi_monthly,183319.90000000002,1.2221326666666668,17.806904760476087,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-28,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,180619.90000000002,1.2041326666666667,-2.536155048648314,18.27041206422991,-2700.0,0,0.0,stage772_am40_80_120_oi_monthly,180619.90000000002,1.2041326666666667,18.27041206422991,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-29,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,182319.90000000002,1.2154660000000002,-1.6188223714776462,17.97697344063923,1700.0,0,0.0,stage772_am40_80_120_oi_monthly,182319.90000000002,1.2154660000000002,17.97697344063923,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-08-30,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,180219.90000000002,1.2014660000000001,-2.751998031511993,18.340260981168004,-2100.0,0,0.0,stage772_am40_80_120_oi_monthly,180219.90000000002,1.2014660000000001,18.340260981168004,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-02,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,181919.90000000002,1.2127993333333336,-1.834665354341336,18.045524431356878,1700.0,0,0.0,stage772_am40_80_120_oi_monthly,181919.90000000002,1.2127993333333336,18.045524431356878,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-03,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,180219.90000000002,1.2014660000000001,-2.751998031511993,18.340260981168004,-1700.0,0,0.0,stage772_am40_80_120_oi_monthly,180219.90000000002,1.2014660000000001,18.340260981168004,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-04,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,178419.90000000002,1.1894660000000001,-3.7232914543985807,18.65845682011928,-1800.0,0,0.0,stage772_am40_80_120_oi_monthly,178419.90000000002,1.1894660000000001,18.65845682011928,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-05,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,177219.90000000002,1.1814660000000001,-4.370820402989639,18.874178351302533,-1200.0,0,0.0,stage772_am40_80_120_oi_monthly,177219.90000000002,1.1814660000000001,18.874178351302533,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-06,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,172119.90000000002,1.147466,-7.122818434501632,19.824552535761406,-5100.0,0,0.0,stage772_am40_80_120_oi_monthly,172119.90000000002,1.147466,19.824552535761406,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-09,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,172819.90000000002,1.152132666666667,-6.745093214490183,19.69078792430733,700.0,0,0.0,stage772_am40_80_120_oi_monthly,172819.90000000002,1.152132666666667,19.69078792430733,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-10,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,171819.90000000002,1.145466,-7.284700671649402,19.882213876273937,-1000.0,0,0.0,stage772_am40_80_120_oi_monthly,171819.90000000002,1.145466,19.882213876273937,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-11,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,171119.90000000002,1.1407993333333335,-7.662425891660851,20.017543254758795,-700.0,0,0.0,stage772_am40_80_120_oi_monthly,171119.90000000002,1.1407993333333335,20.017543254758795,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-12,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,171219.90000000002,1.141466,-7.6084651459449315,19.99814273924935,100.0,0,0.0,stage772_am40_80_120_oi_monthly,171219.90000000002,1.141466,19.99814273924935,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-16,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,169219.90000000002,1.128132666666667,-8.687680060263359,20.39050962682285,-2000.0,0,0.0,stage772_am40_80_120_oi_monthly,169219.90000000002,1.128132666666667,20.39050962682285,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-17,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,169219.90000000002,1.128132666666667,-8.687680060263359,20.39050962682285,0.0,0,0.0,stage772_am40_80_120_oi_monthly,169219.90000000002,1.128132666666667,20.39050962682285,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-18,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,172319.90000000002,1.1487993333333335,-7.014896943069793,19.786223181420137,3100.0,0,0.0,stage772_am40_80_120_oi_monthly,172319.90000000002,1.1487993333333335,19.786223181420137,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-19,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,172819.90000000002,1.152132666666667,-6.745093214490183,19.69078792430733,500.0,0,0.0,stage772_am40_80_120_oi_monthly,172819.90000000002,1.152132666666667,19.69078792430733,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-20,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,171619.90000000002,1.144132666666667,-7.392622163081242,19.920766764227224,-1200.0,0,0.0,stage772_am40_80_120_oi_monthly,171619.90000000002,1.144132666666667,19.920766764227224,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-23,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,173619.90000000002,1.157466,-6.313407248762815,19.539234845775162,2000.0,0,0.0,stage772_am40_80_120_oi_monthly,173619.90000000002,1.157466,19.539234845775162,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-24,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,178319.90000000002,1.1887993333333335,-3.7772522001145004,18.67632272113208,4700.0,0,0.0,stage772_am40_80_120_oi_monthly,178319.90000000002,1.1887993333333335,18.67632272113208,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-25,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,179019.90000000002,1.1934660000000001,-3.3995269801030514,18.55168056735592,700.0,0,0.0,stage772_am40_80_120_oi_monthly,179019.90000000002,1.1934660000000001,18.55168056735592,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-26,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,181519.90000000002,1.2101326666666667,-2.050508337205015,18.114377542076653,2500.0,0,0.0,stage772_am40_80_120_oi_monthly,181519.90000000002,1.2101326666666667,18.114377542076653,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-27,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,187919.90000000002,1.2527993333333336,0.0,17.04790179219976,6400.0,0,0.0,stage772_am40_80_120_oi_monthly,187919.90000000002,1.2527993333333336,17.04790179219976,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-09-30,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,190319.90000000002,1.2687993333333334,0.0,16.666465251400407,2400.0,0,0.0,stage772_am40_80_120_oi_monthly,190319.90000000002,1.2687993333333334,16.666465251400407,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-10-08,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,187119.90000000002,1.2474660000000002,-1.681379614007783,17.177221663756768,-3200.0,0,0.0,stage772_am40_80_120_oi_monthly,187119.90000000002,1.2474660000000002,17.177221663756768,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-10-09,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,184219.90000000002,1.2281326666666668,-3.2051298892023405,17.655421591261312,-2900.0,0,0.0,stage772_am40_80_120_oi_monthly,184219.90000000002,1.2281326666666668,17.655421591261312,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-10-10,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,183119.90000000002,1.2207993333333336,-3.783104131517512,17.840769899939875,-1100.0,0,0.0,stage772_am40_80_120_oi_monthly,183119.90000000002,1.2207993333333336,17.840769899939875,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-10-11,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,183019.90000000002,1.2201326666666668,-3.8356472444552536,17.85773022496461,-100.0,0,0.0,stage772_am40_80_120_oi_monthly,183019.90000000002,1.2201326666666668,17.85773022496461,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-10-14,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,175719.90000000002,1.1714660000000001,-7.671294488910507,19.147973564747076,-7300.0,0,0.0,stage772_am40_80_120_oi_monthly,175719.90000000002,1.1714660000000001,19.147973564747076,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-10-15,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,177219.90000000002,1.1814660000000001,-6.883147794844369,0.0,1500.0,1,100.0,stage772_am40_80_120_oi_monthly,177219.90000000002,1.1814660000000001,0.0,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
2019-10-16,stage005_C_roll_2y_2018_01,C Official + rollover continuation,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,150000.0,172259.90000000002,1.1483993333333335,-9.489286196556424,35.62913945729679,-4960.0,3,960.0,stage772_am40_80_120_oi_monthly,172259.90000000002,1.1483993333333335,35.62913945729679,stage005_C_roll_2y_2018_01,,,,2018-01,2018-01,stage005_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,2018,1
