entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_volume_ratio_threshold,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_nonconfirmation_multiplier,directional_30d_risk_adjust_long_only,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
169,2021-07-30 00:00:00+08:00,2021-07-30,au.SHFE,au2112.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,2834502.2,280827.0,2551051.9800000004,1984151.54,2834502.2,2834502.2,0,1000000.0,1500000.0,1458625.55,0.0990745394376479,0.0375457050837241,1.0,2553675.2,2270224.9800000004,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,382.5,381.16,172910.0,172518.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,64.88094184174572,60.0,40.0,0,60,,0.8,0.2,0.0375457050837241,-1.0,0,0,0,0,,18,18,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,1253881.0,1206805.0,0,371.62,382.5,0.0292772186642269,1,0,1.0,1,1.0,volume_not_expanding,81728.09928000001,81728.09928000001,382.5,,382.5,381.22,1.2799999999999727,1000,1279.9999999999727,21759.999999999534,0.1,38250.0,650250.0,931077.0,17,1,au.SHFE,0.25,708625.55,0.0,18,51,18,0,1.0,0.0,18,18,63,59,51,17,18,0,2551051.9800000004,1580752.9800000004,17,17,17,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0375457050837241,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0375457050837241,1,1.0,1,1,-0.1003024827732485,-0.1003024827732485,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
170,2021-07-30 00:00:00+08:00,2021-07-30,cu.SHFE,cu2109.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,2834502.2,280827.0,2551051.9800000004,1984151.54,2834502.2,2834502.2,0,1000000.0,1500000.0,1458625.55,0.0990745394376479,0.0375457050837241,1.0,2553675.2,2270224.9800000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,71820.0,71610.0,136632.0,138433.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,76.88415648175435,60.0,40.0,0,60,,0.8,0.2,0.0375457050837241,-1.0,0,0,0,0,,15,15,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,1040001.0,474206.0,0,67560.0,71820.0,0.0630550621669627,1,0,1.0,1,1.0,volume_not_expanding,40864.049640000005,40864.049640000005,71820.0,,71820.0,71290.0,530.0,5,2650.0,42400.0,0.12,43092.0,689472.0,970299.0,16,1,cu.SHFE,0.25,708625.55,0.0,16,15,15,0,1.0,0.0,15,15,15,52,46,16,15,0,2551051.9800000004,2270224.9800000004,16,16,16,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0375457050837241,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0375457050837241,1,1.0,1,1,0.497805758862709,0.497805758862709,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
171,2021-08-04 00:00:00+08:00,2021-08-04,ru.SHFE,ru2109.SHFE,long,long_case2,base,flat_entry,open_interest_decline,risk_budget,2518572.1999999997,0.0,2266714.98,1763000.5399999998,2518572.1999999997,2518572.1999999997,0,1000000.0,1500000.0,1379643.0499999998,0.0,0.1448196332510402,0.3678691116597319,2518572.1999999997,2266714.98,0.7,"1.0,1.0,1.0,1.0",0.025,1.0,1,0,not_confirmed,1.0,2.0,1.0,13505.0,13325.0,128328.0,137583.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,62.96155133663196,60.0,40.0,0,60,,0.8,0.2,0.1448196332510402,-1.0,0,0,0,0,,23,23,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,3153469.0,4500560.0,0,12935.0,13505.0,0.0440664862775415,1,0,1.0,1,1.0,volume_not_expanding,56667.874500000005,56667.874500000005,13505.0,,13505.0,13260.0,245.0,10,2450.0,56350.0,0.12,16206.0,372738.0,372738.0,23,1,ru.SHFE,0.25,629643.0499999999,0.0,38,23,23,0,1.0,0.0,23,23,23,139,108,23,23,0,2266714.98,2266714.98,23,23,23,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1448196332510402,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1448196332510402,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
172,2021-08-09 00:00:00+08:00,2021-08-09,ru.SHFE,ru2201.SHFE,long,rollover_reopen,base,rollover_reopen,open_interest_decline,risk_budget,2525472.1999999997,0.0,2272924.98,1767830.5399999998,2525472.1999999997,2525472.1999999997,0,1000000.0,1500000.0,1381368.0499999998,0.0,0.142476740507855,0.3834883966142994,2525472.1999999997,2272924.98,0.7,"1.0,1.0,1.0,1.0",0.025,1.0,1,0,not_confirmed,1.0,2.0,1.0,14835.0,14862.230176211451,159449.0,113003.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.142476740507855,-1.0,0,0,0,0,,35,35,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,2988315.0,4055450.0,0,14323.072687224669,14835.0,0.0357414448669202,1,0,1.0,1,1.0,volume_not_expanding,56823.124500000005,56823.124500000005,14835.0,,14835.0,14750.0,85.0,10,850.0,19550.0,0.12,17802.0,409446.0,409446.0,23,1,ru.SHFE,0.25,631368.0499999999,0.0,35,66,35,0,1.0,0.0,35,35,66,127,99,35,35,0,2272924.98,2272924.98,35,35,35,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.142476740507855,2945077.2,0,1.0,0.0,60,0.6,0,1,0.1,0.142476740507855,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
173,2021-08-10 00:00:00+08:00,2021-08-10,SA.CZCE,SA201.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,2550772.1999999997,411516.0,2295694.98,1785540.5399999998,2550772.1999999997,2550772.1999999997,0,1000000.0,1500000.0,1387693.0499999998,0.1613299690187936,0.1338861337828429,0.4407591081143805,2139256.1999999997,1884178.98,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2656.0,2633.0,374152.0,374892.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,65.38702783528775,60.0,40.0,0,60,,0.8,0.2,0.1338861337828429,-1.0,0,0,0,0,,47,47,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,3686513.0,1501536.0,0,2383.0,2656.0,0.1145614771296685,1,0,1.0,1,1.0,volume_not_expanding,33915.221639999996,33915.221639999996,2656.0,,2656.0,2620.0,36.0,20,720.0,33840.0,0.12,6374.4,299596.8,711112.8,47,1,SA.CZCE,0.25,637693.0499999999,0.0,100,47,47,0,1.0,0.0,47,47,47,295,280,47,47,0,2295694.98,1884178.98,47,47,47,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1338861337828429,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1338861337828429,1,1.0,1,1,0.4612989036648691,0.4612989036648691,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
174,2021-08-16 00:00:00+08:00,2021-08-16,CF.CZCE,CF201.CZCE,long,long_case3,base,flat_entry,regular,risk_budget,2565092.1999999997,310989.6,2308582.98,1795564.5399999998,2565092.1999999997,2565092.1999999997,0,1000000.0,1500000.0,1391273.0499999998,0.1212391507798433,0.1290237824665514,0.4731747835563237,2254102.5999999996,1997593.38,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,18145.0,17875.0,443547.0,431201.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,74.90948216147642,60.0,40.0,0,60,,0.8,0.2,0.1290237824665514,-1.0,0,0,0,0,,52,52,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,2710762.0,1627901.0,0,16705.0,18145.0,0.0862017360071834,1,0,1.0,1,1.0,volume_not_expanding,71913.36167999999,71913.36167999999,18145.0,,18145.0,17870.0,275.0,5,1375.0,72875.0,0.12,10887.0,577011.0,888000.6,53,1,CF.CZCE,0.25,641273.0499999999,0.0,58,52,52,0,1.0,0.0,52,52,52,183,164,53,52,0,2308582.98,1997593.38,53,53,53,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1290237824665514,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1290237824665514,1,1.0,1,1,0.3072739226607714,0.3072739226607714,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
175,2021-08-16 00:00:00+08:00,2021-08-16,MA.CZCE,MA201.CZCE,long,long_case2,base,flat_entry,open_interest_surge,risk_budget,2565092.1999999997,310989.6,2308582.98,1795564.5399999998,2565092.1999999997,2565092.1999999997,0,1000000.0,1500000.0,1391273.0499999998,0.1212391507798433,0.1290237824665514,0.4731747835563237,2254102.5999999996,1997593.38,0.7,"1.0,1.0,1.0,1.0",0.06,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,2847.0,2841.0,668767.0,594991.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,70.26807539661516,60.0,40.0,0,60,,0.8,0.2,0.1290237824665514,-1.0,0,0,0,0,,187,187,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,3476719.0,873577.0,1,2709.0,2847.0,0.0509413067552602,1,1,1.0,1,1.5,direction_and_volume_confirmed,239711.2056,359566.8084,2847.0,,2847.0,2810.0,37.0,10,370.0,67710.0,0.12,3416.4,625201.2000000001,936190.8,183,1,MA.CZCE,0.25,641273.0499999999,0.0,187,500,187,0,1.0,0.0,187,187,971,584,525,183,187,0,2308582.98,1420582.38,183,183,183,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1290237824665514,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1290237824665514,1,1.0,1,1,0.4531385094906575,0.4531385094906575,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
176,2021-08-31 00:00:00+08:00,2021-08-31,SM.CZCE,SM201.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,2317837.1999999997,0.0,2086053.4799999995,1622486.0399999998,2317837.1999999997,2317837.1999999997,0,1000000.0,1500000.0,1329459.2999999998,0.0,0.2129791368457168,0.0,2317837.1999999997,2086053.4799999995,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,8654.0,8338.0,175768.0,156507.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,82.77630895922361,60.0,40.0,0,60,,0.8,0.2,0.2129791368457168,-1.0,0,0,0,0,,111,111,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,3292233.0,610196.0,1,7722.0,8654.0,0.1206941206941207,1,1,1.0,1,1.5,direction_and_volume_confirmed,75097.92527999998,112646.88791999998,8654.0,,8654.0,8480.92,173.07999999999993,5,865.3999999999996,96059.39999999997,0.12,5192.4,576356.3999999999,576356.3999999999,111,1,SM.CZCE,0.25,579459.2999999999,0.0,111,130,111,0,1.0,0.0,111,111,130,401,312,111,111,0,2086053.4799999995,2086053.4799999995,111,111,111,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.2129791368457168,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.2129791368457168,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
177,2021-09-03 00:00:00+08:00,2021-09-03,MA.CZCE,MA201.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,2397757.1999999997,581418.0,2157981.48,1678430.0399999998,2397757.1999999997,2397757.1999999997,0,1000000.0,1500000.0,1349439.2999999998,0.2424841013927515,0.1858423269855202,0.0943844867631983,1816339.1999999995,1576563.48,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2893.0,2888.0,1044614.0,1066486.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,65.27144097091698,60.0,40.0,0,60,,0.8,0.2,0.1858423269855202,-1.0,0,0,0,0,,105,105,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,11040007.0,6625813.0,0,2774.0,2893.0,0.0428983417447728,1,0,1.0,1,1.0,volume_not_expanding,28378.14264,28378.14264,2893.0,,2893.0,2866.0,27.0,10,270.0,28350.0,0.12,3471.6,364518.0,945936.0,105,1,MA.CZCE,0.25,599439.2999999999,0.0,172,105,105,0,1.0,0.0,105,105,105,454,483,105,105,0,2157981.48,1576563.48,105,105,105,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1858423269855202,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1858423269855202,1,1.0,1,1,0.2921768244821059,0.2921768244821059,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
178,2021-09-06 00:00:00+08:00,2021-09-06,OI.CZCE,OI201.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,2412187.1999999997,946155.6,2170968.48,1688531.0399999998,2412187.1999999997,2412187.1999999997,0,1000000.0,1500000.0,1353046.7999999998,0.3922397067690269,0.1809426252052069,0.1270491652986201,1466031.5999999996,1224812.88,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,10905.0,10937.0,225197.0,205516.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,63.31948584048013,60.0,40.0,0,60,,0.8,0.2,0.1809426252052069,-1.0,0,0,0,0,,23,23,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,4598932.0,3293783.0,0,10261.0,10905.0,0.0627619140434656,1,0,1.0,1,1.0,volume_not_expanding,22046.631839999995,22046.631839999995,10905.0,,10905.0,10810.0,95.0,10,950.0,21850.0,0.12,13086.0,300978.0,1247133.6,23,1,OI.CZCE,0.25,603046.7999999999,0.0,46,23,23,0,1.0,0.0,23,23,23,93,129,23,23,0,2170968.48,1224812.88,23,23,23,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1809426252052069,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1809426252052069,1,1.0,2,2,-0.0234686216092286,-0.1072459188932829,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
179,2021-09-07 00:00:00+08:00,2021-09-07,SA.CZCE,SA201.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,2595917.1999999997,970632.0,2336325.48,1817142.04,2595917.1999999997,2595917.1999999997,0,1000000.0,1500000.0,1398979.2999999998,0.3739071492727118,0.1185571637986265,0.5429522413424896,1625285.1999999995,1365693.48,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2865.0,2739.0,381994.0,382916.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,80.4008303119275,60.0,40.0,0,60,,0.8,0.2,0.1185571637986265,-1.0,0,0,0,0,,21,21,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,7109203.0,6675787.0,0,2538.0,2865.0,0.1288416075650118,1,0,1.0,1,1.0,volume_not_expanding,24582.48264,24582.48264,2865.0,,2865.0,2807.7,57.30000000000018,20,1146.0000000000036,24066.000000000076,0.12,6876.0,144396.0,1115028.0,21,1,SA.CZCE,0.25,648979.2999999999,0.0,94,21,21,0,1.0,0.0,21,21,21,198,264,21,21,0,2336325.48,1365693.48,21,21,21,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1185571637986265,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1185571637986265,1,1.0,2,2,0.498333509808851,0.1996480548788012,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
180,2021-09-10 00:00:00+08:00,2021-09-10,FG.CZCE,FG201.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,2613677.1999999997,1115294.4,2352309.48,1829574.04,2613677.1999999997,2613677.1999999997,0,1000000.0,1500000.0,1403419.2999999998,0.4267146685137705,0.1125267616074717,0.5831549226168549,1498382.7999999998,1237015.08,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2564.0,2540.0,368562.0,363298.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,36.80998959533747,60.0,40.0,0,60,,0.8,0.2,0.1125267616074717,-1.0,0,0,0,0,,92,92,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,,,0,,,,0,0,1.0,1,1.0,direction_excluded,22266.27144,22266.27144,2564.0,,2564.0,2576.0,12.0,20,240.0,18240.0,0.12,6153.599999999999,467673.6,1582968.0,76,1,FG.CZCE,0.25,653419.2999999999,0.0,106,92,92,0,1.0,0.0,92,92,92,201,297,76,92,0,2352309.48,1237015.08,76,76,76,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1125267616074717,2945077.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1125267616074717,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
181,2021-09-23 00:00:00+08:00,2021-09-23,OI.CZCE,OI201.CZCE,long,long_case3,base,flat_entry,regular,risk_budget,4206637.199999999,399772.8,3785973.479999999,2944646.039999999,4206637.199999999,4206637.199999999,0,1000000.0,1500000.0,1500000.0,0.0950338194128079,0.0,1.0,3806864.399999999,3386200.6799999997,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,11146.0,10812.0,189739.0,188622.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,69.77274492571219,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,54,54,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,4500472.0,4514480.0,0,10268.0,11146.0,0.0855083755356447,1,0,1.0,1,1.0,volume_not_expanding,121903.22447999998,121903.22447999998,11146.0,,11146.0,10923.08,222.92000000000007,10,2229.2000000000007,120376.80000000005,0.12,13375.2,722260.7999999999,1122033.6,54,1,OI.CZCE,0.25,1051659.2999999998,0.0,78,54,54,0,1.0,0.0,54,54,54,253,220,54,54,0,3785973.479999999,3386200.6799999997,54,54,54,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,4206637.199999999,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,1,1,0.5867176072756529,0.5867176072756529,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
182,2021-09-28 00:00:00+08:00,2021-09-28,rb.SHFE,rb2201.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,3662997.1999999993,717336.0,3296697.4799999995,2564098.039999999,3662997.1999999993,3662997.1999999993,0,1000000.0,1500000.0,1500000.0,0.1958330735278749,0.1292338688014264,0.4717742079904901,2945661.1999999993,2579361.4799999995,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,5634.0,5564.0,1208773.0,1226142.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,59.8002926220124,60.0,40.0,0,60,,0.8,0.2,0.1292338688014264,-1.0,0,0,0,0,,53,53,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,25139821.0,22757379.0,0,5482.0,5634.0,0.0277271068952937,1,0,1.0,1,1.0,volume_not_expanding,46428.506639999985,46428.506639999985,5634.0,,5634.0,5548.0,86.0,10,860.0,45580.0,0.1,5634.0,298602.0,1015938.0,53,1,rb.SHFE,0.25,915749.2999999998,0.0,162,53,53,0,1.0,0.0,53,53,53,457,455,53,53,0,3296697.4799999995,2579361.4799999995,53,53,53,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1292338688014264,4206637.199999999,0,1.0,0.0,60,0.6,0,1,0.0,0.1292338688014264,1,1.0,1,1,0.1441748796293319,0.1441748796293319,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
