date,variant,label,window_name,window_label,window_group,account_capital,account_equity,nav,drawdown_pct,broker10_margin_to_equity_pct,net_pnl,trade_count,total_slippage,source_name,rebased_equity,rebased_nav,broker10_margin_to_rebased_equity_pct,profile,oi_mode,am_label,declared_am_size,requested_start_month,start_month,arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,start_year,start_month_num,experiment_arm
2025-03-31,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7402571.400000004,49.35047600000003,-15.768851886988225,38.93585301993843,-64860.0,0,0.0,stage772_am40_80_120_oi_monthly,7402571.400000004,49.35047600000003,38.93585301993843,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-01,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7486391.400000004,49.90927600000003,-14.815094813489049,55.932084448590246,83820.0,1,2950.0,stage772_am40_80_120_oi_monthly,7486391.400000004,49.90927600000003,55.932084448590246,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-02,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7412251.400000004,49.41500933333336,-15.658706713145795,56.65370011599981,-74140.0,0,0.0,stage772_am40_80_120_oi_monthly,7412251.400000004,49.41500933333336,56.65370011599981,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-03,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,8058751.400000004,53.72500933333336,-8.30242005104591,52.065999703130174,646500.0,0,0.0,stage772_am40_80_120_oi_monthly,8058751.400000004,53.72500933333336,52.065999703130174,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-07,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,8451751.400000004,56.34500933333336,-3.8306170221128033,49.093106075031955,393000.0,2,5900.0,stage772_am40_80_120_oi_monthly,8451751.400000004,56.34500933333336,49.093106075031955,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-08,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,9066261.400000004,60.44174266666669,0.0,32.35348144715967,614510.0,1,2950.0,stage772_am40_80_120_oi_monthly,9066261.400000004,60.44174266666669,32.35348144715967,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-09,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,8772981.400000004,58.48654266666669,-3.2348504754120544,32.9937806547726,-293280.0,0,0.0,stage772_am40_80_120_oi_monthly,8772981.400000004,58.48654266666669,32.9937806547726,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-10,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,9122661.400000004,60.817742666666696,0.0,32.2350668413496,349680.0,0,0.0,stage772_am40_80_120_oi_monthly,9122661.400000004,60.817742666666696,32.2350668413496,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-11,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,9571041.400000004,63.80694266666669,0.0,31.34332027860624,448380.0,0,0.0,stage772_am40_80_120_oi_monthly,9571041.400000004,63.80694266666669,31.34332027860624,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-04-14,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,9038061.400000004,60.253742666666696,-5.568673018173342,32.41324295495491,-532980.0,0,0.0,stage772_am40_80_120_oi_monthly,9038061.400000004,60.253742666666696,32.41324295495491,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
