diagnostic_index,datetime,date,contract_vt_symbol,product_vt_symbol,direction,entry_context,long_signal_atr_shock_enabled,short_signal_atr_shock_enabled,long_signal_atr_shock_period,long_signal_atr_shock_multiplier,long_signal_atr_shock_entry_context,long_signal_atr_shock_direction,long_signal_atr_shock_prior_close,long_signal_atr_shock_signal_close,long_signal_atr_shock_drop,short_signal_atr_shock_rise,signal_atr_shock_adverse_move,signal_atr_shock_move_kind,long_signal_atr_shock_atr,long_signal_atr_shock_threshold,long_signal_atr_shock_blocked,long_signal_atr_shock_reason,long_signal_atr_shock_selected_volume_before,long_signal_atr_shock_selected_volume_after,profile,start_month,variant,account_capital,c3_capital
279,2021-06-18 00:00:00+08:00,2021-06-18,OI109.CZCE,OI.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,9856.0,9542.0,,-314.0,-314.0,signal_day_rise,312.6,312.6,0,rise_not_above_threshold,16,16,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
280,2021-06-24 00:00:00+08:00,2021-06-24,FG109.CZCE,FG.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2686.0,2779.0,-93.0,,-93.0,signal_day_drop,67.2,67.2,0,drop_not_above_threshold,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
281,2021-06-24 00:00:00+08:00,2021-06-24,au2112.SHFE,au.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,374.02,371.94,,-2.079999999999984,-2.079999999999984,signal_day_rise,5.152000000000021,5.152000000000021,0,rise_not_above_threshold,8,8,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
282,2021-06-24 00:00:00+08:00,2021-06-24,hc2110.SHFE,hc.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5153.0,5160.0,,7.0,7.0,signal_day_rise,152.8,152.8,0,rise_not_above_threshold,19,19,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
283,2021-07-02 00:00:00+08:00,2021-07-02,CF109.CZCE,CF.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,15885.0,16285.0,-400.0,,-400.0,signal_day_drop,200.0,200.0,0,drop_not_above_threshold,22,22,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
284,2021-07-05 00:00:00+08:00,2021-07-05,SM109.CZCE,SM.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,7266.0,7332.0,,66.0,66.0,signal_day_rise,158.8,158.8,0,rise_not_above_threshold,125,125,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
285,2021-07-09 00:00:00+08:00,2021-07-09,rb2110.SHFE,rb.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,5393.0,5428.0,-35.0,,-35.0,signal_day_drop,130.0,130.0,0,drop_not_above_threshold,29,29,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
286,2021-07-12 00:00:00+08:00,2021-07-12,SM109.CZCE,SM.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,7312.0,7330.0,,18.0,18.0,signal_day_rise,155.2,155.2,0,rise_not_above_threshold,125,125,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
287,2021-07-13 00:00:00+08:00,2021-07-13,AP110.CZCE,AP.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,6047.0,6012.0,,-35.0,-35.0,signal_day_rise,116.2,116.2,0,rise_not_above_threshold,63,63,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
288,2021-07-13 00:00:00+08:00,2021-07-13,hc2110.SHFE,hc.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,5828.0,5867.0,-39.0,,-39.0,signal_day_drop,145.4,145.4,0,drop_not_above_threshold,88,88,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
289,2021-07-14 00:00:00+08:00,2021-07-14,MA109.CZCE,MA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2638.0,2667.0,-29.0,,-29.0,signal_day_drop,60.2,60.2,0,drop_not_above_threshold,57,57,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
290,2021-07-20 00:00:00+08:00,2021-07-20,SM109.CZCE,SM.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,7898.0,7878.0,20.0,,20.0,signal_day_drop,233.2,233.2,0,drop_not_above_threshold,42,42,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
291,2021-07-21 00:00:00+08:00,2021-07-21,jm2109.DCE,jm.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2074.0,2090.0,-16.0,,-16.0,signal_day_drop,64.2,64.2,0,drop_not_above_threshold,23,23,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
292,2021-07-23 00:00:00+08:00,2021-07-23,AP110.CZCE,AP.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,5989.0,5859.0,,-130.0,-130.0,signal_day_rise,123.4,123.4,0,rise_not_above_threshold,21,21,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
293,2021-07-29 00:00:00+08:00,2021-07-29,SM109.CZCE,SM.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,7996.0,7960.0,36.0,,36.0,signal_day_drop,194.0,194.0,0,drop_not_above_threshold,120,120,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
294,2021-07-30 00:00:00+08:00,2021-07-30,au2112.SHFE,au.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,381.16,382.5,-1.339999999999975,,-1.339999999999975,signal_day_drop,3.9440000000000057,3.9440000000000057,0,drop_not_above_threshold,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
295,2021-07-30 00:00:00+08:00,2021-07-30,cu2109.SHFE,cu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,71610.0,71820.0,-210.0,,-210.0,signal_day_drop,1218.0,1218.0,0,drop_not_above_threshold,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
296,2021-08-04 00:00:00+08:00,2021-08-04,ru2109.SHFE,ru.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,13325.0,13505.0,-180.0,,-180.0,signal_day_drop,244.0,244.0,0,drop_not_above_threshold,9,9,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
297,2021-08-09 00:00:00+08:00,2021-08-09,ru2201.SHFE,ru.SHFE,long,rollover_reopen,1,1,5,1.0,rollover_reopen,long,14862.230176211451,14835.0,27.230176211453,,27.230176211453,signal_day_drop,291.90748898678396,291.90748898678396,0,drop_not_above_threshold,27,27,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
298,2021-08-10 00:00:00+08:00,2021-08-10,SA201.CZCE,SA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2633.0,2656.0,-23.0,,-23.0,signal_day_drop,79.0,79.0,0,drop_not_above_threshold,42,42,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
299,2021-08-16 00:00:00+08:00,2021-08-16,CF201.CZCE,CF.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,17875.0,18145.0,-270.0,,-270.0,signal_day_drop,259.0,259.0,0,drop_not_above_threshold,43,43,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
300,2021-08-16 00:00:00+08:00,2021-08-16,MA201.CZCE,MA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2841.0,2847.0,-6.0,,-6.0,signal_day_drop,58.0,58.0,0,drop_not_above_threshold,156,156,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
301,2021-08-24 00:00:00+08:00,2021-08-24,hc2201.SHFE,hc.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5464.0,5604.0,,140.0,140.0,signal_day_rise,171.0,171.0,0,rise_not_above_threshold,86,86,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
302,2021-08-24 00:00:00+08:00,2021-08-24,rb2201.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5102.0,5235.0,,133.0,133.0,signal_day_rise,179.0,179.0,0,rise_not_above_threshold,92,92,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
303,2021-08-27 00:00:00+08:00,2021-08-27,sp2110.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,6058.0,6074.0,,16.0,16.0,signal_day_rise,115.2,115.2,0,rise_not_above_threshold,79,79,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
304,2021-08-31 00:00:00+08:00,2021-08-31,SM201.CZCE,SM.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,8338.0,8654.0,-316.0,,-316.0,signal_day_drop,241.2,241.2,0,drop_not_above_threshold,93,93,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
305,2021-09-01 00:00:00+08:00,2021-09-01,sp2110.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,6000.0,5930.0,,-70.0,-70.0,signal_day_rise,107.2,107.2,0,rise_not_above_threshold,27,27,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
306,2021-09-03 00:00:00+08:00,2021-09-03,MA201.CZCE,MA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2888.0,2893.0,-5.0,,-5.0,signal_day_drop,67.4,67.4,0,drop_not_above_threshold,87,87,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
307,2021-09-06 00:00:00+08:00,2021-09-06,OI201.CZCE,OI.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,10937.0,10905.0,32.0,,32.0,signal_day_drop,221.0,221.0,0,drop_not_above_threshold,19,19,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
308,2021-09-07 00:00:00+08:00,2021-09-07,SA201.CZCE,SA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2739.0,2865.0,-126.0,,-126.0,signal_day_drop,58.6,58.6,0,drop_not_above_threshold,17,17,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
309,2021-09-10 00:00:00+08:00,2021-09-10,FG201.CZCE,FG.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2540.0,2564.0,,24.0,24.0,signal_day_rise,112.8,112.8,0,rise_not_above_threshold,77,77,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
310,2021-09-14 00:00:00+08:00,2021-09-14,fu2201.SHFE,fu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,2705.0,2725.0,-20.0,,-20.0,signal_day_drop,74.0,74.0,0,drop_not_above_threshold,131,131,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
311,2021-09-23 00:00:00+08:00,2021-09-23,CF201.CZCE,CF.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,17155.0,17125.0,,-30.0,-30.0,signal_day_rise,285.0,285.0,0,rise_not_above_threshold,63,63,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
312,2021-09-23 00:00:00+08:00,2021-09-23,OI201.CZCE,OI.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,10812.0,11146.0,-334.0,,-334.0,signal_day_drop,224.2,224.2,0,drop_not_above_threshold,45,45,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
313,2021-09-28 00:00:00+08:00,2021-09-28,rb2201.SHFE,rb.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,5564.0,5634.0,-70.0,,-70.0,signal_day_drop,174.6,174.6,0,drop_not_above_threshold,45,45,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
314,2021-09-29 00:00:00+08:00,2021-09-29,au2112.SHFE,au.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,364.22,364.48,,0.2599999999999909,0.2599999999999909,signal_day_rise,4.568000000000007,4.568000000000007,0,rise_not_above_threshold,13,13,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
315,2021-09-29 00:00:00+08:00,2021-09-29,jm2201.DCE,jm.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2992.0,3012.0,-20.0,,-20.0,signal_day_drop,189.0,189.0,0,drop_not_above_threshold,9,9,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
316,2021-09-30 00:00:00+08:00,2021-09-30,CF201.CZCE,CF.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,19230.0,20005.0,-775.0,,-775.0,signal_day_drop,624.0,624.0,0,drop_not_above_threshold,36,36,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
317,2021-10-11 00:00:00+08:00,2021-10-11,AP201.CZCE,AP.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,6502.0,6991.0,-489.0,,-489.0,signal_day_drop,231.6,231.6,0,drop_not_above_threshold,68,68,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
318,2021-10-14 00:00:00+08:00,2021-10-14,cu2111.SHFE,cu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,70100.0,72480.0,-2380.0,,-2380.0,signal_day_drop,1414.0,1414.0,0,drop_not_above_threshold,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
319,2021-10-25 00:00:00+08:00,2021-10-25,FG201.CZCE,FG.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2062.0,2005.0,,-57.0,-57.0,signal_day_rise,149.6,149.6,0,rise_not_above_threshold,162,162,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
320,2021-10-25 00:00:00+08:00,2021-10-25,hc2201.SHFE,hc.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5308.0,5180.0,,-128.0,-128.0,signal_day_rise,241.2,241.2,0,rise_not_above_threshold,125,125,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
321,2021-10-27 00:00:00+08:00,2021-10-27,rb2201.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,4917.0,4655.0,,-262.0,-262.0,signal_day_rise,246.0,246.0,0,rise_not_above_threshold,70,70,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
322,2021-10-29 00:00:00+08:00,2021-10-29,lh2201.DCE,lh.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,17385.0,16705.0,680.0,,680.0,signal_day_drop,719.0,719.0,0,drop_not_above_threshold,42,42,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
323,2021-11-05 00:00:00+08:00,2021-11-05,SA201.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2638.0,2565.0,,-73.0,-73.0,signal_day_rise,231.4,231.4,0,rise_not_above_threshold,49,49,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
324,2021-11-08 00:00:00+08:00,2021-11-08,SM201.CZCE,SM.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,8618.0,8630.0,,12.0,12.0,signal_day_rise,552.8,552.8,0,rise_not_above_threshold,74,74,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
325,2021-11-09 00:00:00+08:00,2021-11-09,MA201.CZCE,MA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2811.0,2770.0,,-41.0,-41.0,signal_day_rise,194.2,194.2,0,rise_not_above_threshold,115,115,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
326,2021-11-10 00:00:00+08:00,2021-11-10,au2112.SHFE,au.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,377.46,377.46,0.0,,0.0,signal_day_drop,4.432000000000005,4.432000000000005,0,drop_not_above_threshold,26,26,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
327,2021-11-12 00:00:00+08:00,2021-11-12,jm2201.DCE,jm.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2358.0,2199.5,,-158.5,-158.5,signal_day_rise,149.8,149.8,0,rise_not_above_threshold,13,13,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
328,2021-11-15 00:00:00+08:00,2021-11-15,fu2201.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,2857.0,2795.0,,-62.0,-62.0,signal_day_rise,99.4,99.4,0,rise_not_above_threshold,85,85,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
329,2021-11-17 00:00:00+08:00,2021-11-17,fu2201.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,2894.0,2885.0,,-9.0,-9.0,signal_day_rise,95.8,95.8,0,rise_not_above_threshold,257,257,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
330,2021-11-22 00:00:00+08:00,2021-11-22,ru2201.SHFE,ru.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,14995.0,15470.0,-475.0,,-475.0,signal_day_drop,394.0,394.0,0,drop_not_above_threshold,22,22,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
331,2021-11-24 00:00:00+08:00,2021-11-24,ru2205.SHFE,ru.SHFE,long,rollover_reopen,1,1,5,1.0,rollover_reopen,long,15527.845830639948,15685.0,-157.15416936005204,,-157.15416936005204,signal_day_drop,426.8510019392371,426.8510019392371,0,drop_not_above_threshold,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
332,2021-11-29 00:00:00+08:00,2021-11-29,fu2201.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,2828.0,2670.0,,-158.0,-158.0,signal_day_rise,109.4,109.4,0,rise_not_above_threshold,98,98,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
333,2021-12-02 00:00:00+08:00,2021-12-02,CF201.CZCE,CF.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,20695.0,20705.0,,10.0,10.0,signal_day_rise,667.0,667.0,0,rise_not_above_threshold,94,94,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
334,2021-12-03 00:00:00+08:00,2021-12-03,sp2201.SHFE,sp.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,5998.0,5976.0,22.0,,22.0,signal_day_drop,214.8,214.8,0,drop_not_above_threshold,95,95,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
335,2021-12-06 00:00:00+08:00,2021-12-06,lh2201.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,15455.0,15220.0,,-235.0,-235.0,signal_day_rise,454.0,454.0,0,rise_not_above_threshold,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
336,2021-12-07 00:00:00+08:00,2021-12-07,cu2201.SHFE,cu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,69080.0,69420.0,,340.0,340.0,signal_day_rise,1062.0,1062.0,0,rise_not_above_threshold,27,27,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
337,2021-12-15 00:00:00+08:00,2021-12-15,SA205.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2304.0,2223.0,,-81.0,-81.0,signal_day_rise,114.0,114.0,0,rise_not_above_threshold,81,81,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
338,2021-12-16 00:00:00+08:00,2021-12-16,jm2205.DCE,jm.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2036.0,2139.5,-103.5,,-103.5,signal_day_drop,103.4,103.4,0,drop_not_above_threshold,43,43,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
339,2021-12-16 00:00:00+08:00,2021-12-16,rb2205.SHFE,rb.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,4441.0,4529.0,-88.0,,-88.0,signal_day_drop,104.0,104.0,0,drop_not_above_threshold,159,159,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
340,2021-12-17 00:00:00+08:00,2021-12-17,hc2205.SHFE,hc.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,4719.0,4680.0,39.0,,39.0,signal_day_drop,110.4,110.4,0,drop_not_above_threshold,190,190,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
341,2021-12-21 00:00:00+08:00,2021-12-21,MA205.CZCE,MA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2614.0,2568.0,46.0,,46.0,signal_day_drop,80.8,80.8,0,drop_not_above_threshold,346,346,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
342,2021-12-22 00:00:00+08:00,2021-12-22,ru2205.SHFE,ru.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,14270.0,14405.0,,135.0,135.0,signal_day_rise,272.0,272.0,0,rise_not_above_threshold,37,37,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
343,2021-12-28 00:00:00+08:00,2021-12-28,SA205.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2285.0,2285.0,,0.0,0.0,signal_day_rise,69.8,69.8,0,rise_not_above_threshold,83,83,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
344,2021-12-30 00:00:00+08:00,2021-12-30,sp2205.SHFE,sp.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,5920.0,6018.0,-98.0,,-98.0,signal_day_drop,173.2,173.2,0,drop_not_above_threshold,48,48,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
345,2022-01-04 00:00:00+08:00,2022-01-04,FG205.CZCE,FG.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1705.0,1703.0,,-2.0,-2.0,signal_day_rise,48.0,48.0,0,rise_not_above_threshold,247,247,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
346,2022-01-04 00:00:00+08:00,2022-01-04,OI205.CZCE,OI.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,12298.0,12039.0,259.0,,259.0,signal_day_drop,180.0,180.0,1,drop_strictly_above_threshold,72,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
347,2022-01-05 00:00:00+08:00,2022-01-05,AP205.CZCE,AP.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,8177.0,8070.0,,-107.0,-107.0,signal_day_rise,177.6,177.6,0,rise_not_above_threshold,67,67,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
348,2022-01-05 00:00:00+08:00,2022-01-05,fu2205.SHFE,fu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,2855.0,2864.0,-9.0,,-9.0,signal_day_drop,71.8,71.8,0,drop_not_above_threshold,144,144,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
349,2022-01-05 00:00:00+08:00,2022-01-05,jm2205.DCE,jm.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2337.0,2354.0,-17.0,,-17.0,signal_day_drop,83.6,83.6,0,drop_not_above_threshold,36,36,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
350,2022-01-10 00:00:00+08:00,2022-01-10,lh2203.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,13915.0,13510.0,,-405.0,-405.0,signal_day_rise,269.0,269.0,0,rise_not_above_threshold,26,26,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
