trade_id,order_id,datetime,date,time,vt_symbol,symbol,exchange,direction,offset,price,volume,signed_volume,gateway_name,exit_reason,profile,start_month,variant,account_capital,c3_capital,experiment_arm,requested_top_n,actual_ranked_count,actual_total_count
BACKTESTING.90,BACKTESTING.61,2019-07-08 00:00:00+08:00,2019-07-08,00:00:00,rb1910.SHFE,rb1910,SHFE,空,平,3980.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.91,BACKTESTING.62,2019-07-10 00:00:00+08:00,2019-07-10,00:00:00,MA909.CZCE,MA909,CZCE,空,开,2268.0,12.0,-12.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.92,BACKTESTING.62.stage847_c9.1,2019-07-10 21:00:00+08:00,2019-07-10,21:00:00,MA909.CZCE,MA909,CZCE,多,平,2287.11,12.0,12.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.93,BACKTESTING.62.stage847_c9.2,2019-07-10 22:20:00+08:00,2019-07-10,22:20:00,MA909.CZCE,MA909,CZCE,空,开,2268.0,12.0,-12.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.94,BACKTESTING.63,2019-07-12 00:00:00+08:00,2019-07-12,00:00:00,fu1909.SHFE,fu1909,SHFE,多,开,3130.0,6.0,6.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.95,BACKTESTING.63.stage827_c2,2019-07-12 00:00:00+08:00,2019-07-12,00:00:00,fu1909.SHFE,fu1909,SHFE,空,平,3088.96,6.0,-6.0,BACKTESTING,stage827_intraday_c2_1r_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.96,BACKTESTING.64,2019-08-01 00:00:00+08:00,2019-08-01,00:00:00,MA909.CZCE,MA909,CZCE,多,平,2112.0,12.0,12.0,BACKTESTING,short_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.97,BACKTESTING.65,2019-08-02 00:00:00+08:00,2019-08-02,00:00:00,CF909.CZCE,CF909,CZCE,空,开,13045.0,5.0,-5.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.98,BACKTESTING.66,2019-08-02 00:00:00+08:00,2019-08-02,00:00:00,fu1909.SHFE,fu1909,SHFE,多,开,3088.0,9.0,9.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.99,BACKTESTING.66.stage847_c9.1,2019-08-02 09:00:00+08:00,2019-08-02,09:00:00,fu1909.SHFE,fu1909,SHFE,空,平,3081.5,9.0,-9.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.100,BACKTESTING.67,2019-08-19 00:00:00+08:00,2019-08-19,00:00:00,CF909.CZCE,CF909,CZCE,多,平,12230.0,5.0,5.0,BACKTESTING,rollover_close,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.101,BACKTESTING.68,2019-10-16 00:00:00+08:00,2019-10-16,00:00:00,FG001.CZCE,FG001,CZCE,多,开,1459.0,15.0,15.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.102,BACKTESTING.68.stage847_c9.1,2019-10-16 13:40:00+08:00,2019-10-16,13:40:00,FG001.CZCE,FG001,CZCE,空,平,1452.5,15.0,-15.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.103,BACKTESTING.68.stage847_c9.2,2019-10-16 21:44:00+08:00,2019-10-16,21:44:00,FG001.CZCE,FG001,CZCE,多,开,1459.0,15.0,15.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.104,BACKTESTING.69,2019-10-18 00:00:00+08:00,2019-10-18,00:00:00,FG001.CZCE,FG001,CZCE,空,平,1435.0,15.0,-15.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.105,BACKTESTING.70,2019-10-21 00:00:00+08:00,2019-10-21,00:00:00,FG001.CZCE,FG001,CZCE,多,开,1496.0,12.0,12.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.106,BACKTESTING.71,2019-10-29 00:00:00+08:00,2019-10-29,00:00:00,FG001.CZCE,FG001,CZCE,空,平,1491.0,12.0,-12.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.107,BACKTESTING.72,2019-11-08 00:00:00+08:00,2019-11-08,00:00:00,fu2001.SHFE,fu2001,SHFE,空,开,2065.0,14.0,-14.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.108,BACKTESTING.73,2019-11-11 00:00:00+08:00,2019-11-11,00:00:00,ru2001.SHFE,ru2001,SHFE,多,开,11970.0,3.0,3.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.109,BACKTESTING.74,2019-11-18 00:00:00+08:00,2019-11-18,00:00:00,fu2001.SHFE,fu2001,SHFE,多,平,1734.0,7.0,7.0,BACKTESTING,short_rsi_partial_exit_half,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.110,BACKTESTING.75,2019-11-18 00:00:00+08:00,2019-11-18,00:00:00,ru2001.SHFE,ru2001,SHFE,空,平,11915.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.111,BACKTESTING.76,2019-11-20 00:00:00+08:00,2019-11-20,00:00:00,rb2001.SHFE,rb2001,SHFE,多,开,3637.0,8.0,8.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.112,BACKTESTING.77,2019-11-20 00:00:00+08:00,2019-11-20,00:00:00,ru2001.SHFE,ru2001,SHFE,多,开,12130.0,2.0,2.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.113,BACKTESTING.78,2019-11-21 00:00:00+08:00,2019-11-21,00:00:00,hc2001.SHFE,hc2001,SHFE,多,开,3540.0,3.0,3.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.114,BACKTESTING.78.stage847_c9.1,2019-11-21 09:00:00+08:00,2019-11-21,09:00:00,hc2001.SHFE,hc2001,SHFE,空,平,3521.0,3.0,-3.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.115,BACKTESTING.79,2019-11-22 00:00:00+08:00,2019-11-22,00:00:00,fu2001.SHFE,fu2001,SHFE,多,平,1804.0,7.0,7.0,BACKTESTING,short_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.116,BACKTESTING.80,2019-11-27 00:00:00+08:00,2019-11-27,00:00:00,rb2001.SHFE,rb2001,SHFE,空,平,3605.0,8.0,-8.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.117,BACKTESTING.81,2019-11-28 00:00:00+08:00,2019-11-28,00:00:00,ru2001.SHFE,ru2001,SHFE,空,平,12530.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.118,BACKTESTING.82,2019-12-05 00:00:00+08:00,2019-12-05,00:00:00,AP001.CZCE,AP001,CZCE,多,开,8406.0,5.0,5.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.119,BACKTESTING.83,2019-12-06 00:00:00+08:00,2019-12-06,00:00:00,ru2005.SHFE,ru2005,SHFE,多,开,13210.0,2.0,2.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.120,BACKTESTING.84,2019-12-10 00:00:00+08:00,2019-12-10,00:00:00,cu2002.SHFE,cu2002,SHFE,多,开,48350.0,2.0,2.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.121,BACKTESTING.86,2019-12-16 00:00:00+08:00,2019-12-16,00:00:00,SM001.CZCE,SM001,CZCE,多,开,6356.0,4.0,4.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.124,BACKTESTING.87,2019-12-16 00:00:00+08:00,2019-12-16,00:00:00,cu2002.SHFE,cu2002,SHFE,空,平,49040.0,2.0,-2.0,BACKTESTING,forced_margin_deleverage,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.122,BACKTESTING.86.stage847_c9.1,2019-12-16 10:31:00+08:00,2019-12-16,10:31:00,SM001.CZCE,SM001,CZCE,空,平,6306.0,4.0,-4.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.123,BACKTESTING.86.stage847_c9.2,2019-12-16 11:10:00+08:00,2019-12-16,11:10:00,SM001.CZCE,SM001,CZCE,多,开,6356.0,4.0,4.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.125,BACKTESTING.88,2019-12-17 00:00:00+08:00,2019-12-17,00:00:00,ru2005.SHFE,ru2005,SHFE,空,平,13075.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.130,BACKTESTING.91,2019-12-25 00:00:00+08:00,2019-12-25,00:00:00,AP001.CZCE,AP001,CZCE,空,平,8645.0,5.0,-5.0,BACKTESTING,rollover_close,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.126,BACKTESTING.89,2019-12-25 00:00:00+08:00,2019-12-25,00:00:00,MA005.CZCE,MA005,CZCE,多,开,2142.0,25.0,25.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.131,BACKTESTING.92,2019-12-25 00:00:00+08:00,2019-12-25,00:00:00,SM001.CZCE,SM001,CZCE,空,平,6348.0,4.0,-4.0,BACKTESTING,rollover_close,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.129,BACKTESTING.90,2019-12-25 00:00:00+08:00,2019-12-25,00:00:00,SM005.CZCE,SM005,CZCE,多,开,6360.0,4.0,4.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.127,BACKTESTING.89.stage847_c9.1,2019-12-25 09:00:00+08:00,2019-12-25,09:00:00,MA005.CZCE,MA005,CZCE,空,平,2135.0,25.0,-25.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.128,BACKTESTING.89.stage847_c9.2,2019-12-25 09:28:00+08:00,2019-12-25,09:28:00,MA005.CZCE,MA005,CZCE,多,开,2142.0,25.0,25.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.132,BACKTESTING.93,2020-01-02 00:00:00+08:00,2020-01-02,00:00:00,CF005.CZCE,CF005,CZCE,多,开,13940.0,8.0,8.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.133,BACKTESTING.94,2020-01-07 00:00:00+08:00,2020-01-07,00:00:00,SM005.CZCE,SM005,CZCE,空,平,6278.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.134,BACKTESTING.95,2020-01-09 00:00:00+08:00,2020-01-09,00:00:00,rb2005.SHFE,rb2005,SHFE,多,开,3617.0,11.0,11.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.135,BACKTESTING.95.stage847_c9.1,2020-01-09 09:00:00+08:00,2020-01-09,09:00:00,rb2005.SHFE,rb2005,SHFE,空,平,3594.0,11.0,-11.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.136,BACKTESTING.96,2020-01-10 00:00:00+08:00,2020-01-10,00:00:00,MA005.CZCE,MA005,CZCE,空,平,2245.0,25.0,-25.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.137,BACKTESTING.97,2020-01-10 00:00:00+08:00,2020-01-10,00:00:00,jm2005.DCE,jm2005,DCE,多,开,1203.0,2.0,2.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.138,BACKTESTING.98,2020-01-13 00:00:00+08:00,2020-01-13,00:00:00,ru2005.SHFE,ru2005,SHFE,多,开,13080.0,2.0,2.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.139,BACKTESTING.100,2020-01-14 00:00:00+08:00,2020-01-14,00:00:00,CF005.CZCE,CF005,CZCE,空,平,14420.0,5.0,-5.0,BACKTESTING,forced_margin_deleverage,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.140,BACKTESTING.101,2020-01-14 00:00:00+08:00,2020-01-14,00:00:00,sp2005.SHFE,sp2005,SHFE,多,开,4684.0,12.0,12.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.141,BACKTESTING.101.stage847_c9.1,2020-01-14 09:17:00+08:00,2020-01-14,09:17:00,sp2005.SHFE,sp2005,SHFE,空,平,4663.0,12.0,-12.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.142,BACKTESTING.102,2020-01-15 00:00:00+08:00,2020-01-15,00:00:00,CF005.CZCE,CF005,CZCE,空,平,14195.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.143,BACKTESTING.103,2020-01-20 00:00:00+08:00,2020-01-20,00:00:00,ru2005.SHFE,ru2005,SHFE,空,平,13100.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.144,BACKTESTING.104,2020-02-03 00:00:00+08:00,2020-02-03,00:00:00,jm2005.DCE,jm2005,DCE,空,平,1171.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.145,BACKTESTING.105,2020-02-06 00:00:00+08:00,2020-02-06,00:00:00,au2006.SHFE,au2006,SHFE,多,开,352.3,2.0,2.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.146,BACKTESTING.106,2020-02-11 00:00:00+08:00,2020-02-11,00:00:00,jm2005.DCE,jm2005,DCE,多,开,1230.0,5.0,5.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.147,BACKTESTING.107,2020-02-13 00:00:00+08:00,2020-02-13,00:00:00,au2006.SHFE,au2006,SHFE,空,平,355.6,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.148,BACKTESTING.108,2020-02-17 00:00:00+08:00,2020-02-17,00:00:00,au2006.SHFE,au2006,SHFE,多,开,358.04,2.0,2.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.149,BACKTESTING.109,2020-02-19 00:00:00+08:00,2020-02-19,00:00:00,jm2005.DCE,jm2005,DCE,空,平,1265.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.150,BACKTESTING.110,2020-02-26 00:00:00+08:00,2020-02-26,00:00:00,au2006.SHFE,au2006,SHFE,空,平,373.18,2.0,-2.0,BACKTESTING,long_base_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.151,BACKTESTING.111,2020-02-26 00:00:00+08:00,2020-02-26,00:00:00,jm2005.DCE,jm2005,DCE,多,开,1274.0,5.0,5.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.152,BACKTESTING.112,2020-03-02 00:00:00+08:00,2020-03-02,00:00:00,jm2005.DCE,jm2005,DCE,空,平,1235.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.153,BACKTESTING.113,2020-03-13 00:00:00+08:00,2020-03-13,00:00:00,CF005.CZCE,CF005,CZCE,空,开,11970.0,4.0,-4.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.154,BACKTESTING.114,2020-03-16 00:00:00+08:00,2020-03-16,00:00:00,hc2005.SHFE,hc2005,SHFE,多,开,3548.0,6.0,6.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.155,BACKTESTING.115,2020-03-16 00:00:00+08:00,2020-03-16,00:00:00,rb2005.SHFE,rb2005,SHFE,多,开,3560.0,8.0,8.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.156,BACKTESTING.116,2020-03-19 00:00:00+08:00,2020-03-19,00:00:00,hc2005.SHFE,hc2005,SHFE,空,平,3430.0,6.0,-6.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.157,BACKTESTING.117,2020-03-20 00:00:00+08:00,2020-03-20,00:00:00,rb2005.SHFE,rb2005,SHFE,空,平,3540.0,8.0,-8.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.158,BACKTESTING.118,2020-03-26 00:00:00+08:00,2020-03-26,00:00:00,CF005.CZCE,CF005,CZCE,多,平,10600.0,4.0,4.0,BACKTESTING,short_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.159,BACKTESTING.119,2020-04-07 00:00:00+08:00,2020-04-07,00:00:00,sp2009.SHFE,sp2009,SHFE,空,开,4606.0,19.0,-19.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.160,BACKTESTING.120,2020-04-08 00:00:00+08:00,2020-04-08,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4652.0,19.0,19.0,BACKTESTING,short_base_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.161,BACKTESTING.121,2020-04-15 00:00:00+08:00,2020-04-15,00:00:00,sp2009.SHFE,sp2009,SHFE,空,开,4608.0,18.0,-18.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.162,BACKTESTING.122,2020-04-27 00:00:00+08:00,2020-04-27,00:00:00,AP010.CZCE,AP010,CZCE,多,开,9160.0,3.0,3.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.163,BACKTESTING.123,2020-04-27 00:00:00+08:00,2020-04-27,00:00:00,au2006.SHFE,au2006,SHFE,多,开,381.0,1.0,1.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.164,BACKTESTING.124,2020-04-29 00:00:00+08:00,2020-04-29,00:00:00,au2006.SHFE,au2006,SHFE,空,平,377.38,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.165,BACKTESTING.127,2020-05-12 00:00:00+08:00,2020-05-12,00:00:00,rb2010.SHFE,rb2010,SHFE,多,开,3448.0,20.0,20.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.166,BACKTESTING.128,2020-05-13 00:00:00+08:00,2020-05-13,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3329.0,4.0,4.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.167,BACKTESTING.129,2020-05-15 00:00:00+08:00,2020-05-15,00:00:00,AP010.CZCE,AP010,CZCE,空,平,9074.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.168,BACKTESTING.131,2020-05-18 00:00:00+08:00,2020-05-18,00:00:00,OI009.CZCE,OI009,CZCE,多,开,6810.0,8.0,8.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.169,BACKTESTING.132,2020-05-18 00:00:00+08:00,2020-05-18,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4414.0,10.0,10.0,BACKTESTING,forced_margin_deleverage,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.170,BACKTESTING.133,2020-05-22 00:00:00+08:00,2020-05-22,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4446.0,8.0,8.0,BACKTESTING,short_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.171,BACKTESTING.134,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,OI009.CZCE,OI009,CZCE,空,平,6783.0,8.0,-8.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.172,BACKTESTING.135,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3416.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.173,BACKTESTING.136,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,rb2010.SHFE,rb2010,SHFE,空,平,3516.0,20.0,-20.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.174,BACKTESTING.137,2020-05-29 00:00:00+08:00,2020-05-29,00:00:00,jm2009.DCE,jm2009,DCE,多,开,1160.0,6.0,6.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.175,BACKTESTING.138,2020-06-02 00:00:00+08:00,2020-06-02,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3550.0,27.0,27.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.176,BACKTESTING.139,2020-06-03 00:00:00+08:00,2020-06-03,00:00:00,cu2007.SHFE,cu2007,SHFE,多,开,44790.0,1.0,1.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.177,BACKTESTING.140,2020-06-03 00:00:00+08:00,2020-06-03,00:00:00,rb2010.SHFE,rb2010,SHFE,多,开,3641.0,1.0,1.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.178,BACKTESTING.141,2020-06-04 00:00:00+08:00,2020-06-04,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3520.0,27.0,-27.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.179,BACKTESTING.142,2020-06-08 00:00:00+08:00,2020-06-08,00:00:00,rb2010.SHFE,rb2010,SHFE,空,平,3605.0,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
BACKTESTING.180,BACKTESTING.143,2020-06-08 00:00:00+08:00,2020-06-08,00:00:00,ru2009.SHFE,ru2009,SHFE,多,开,10700.0,1.0,1.0,BACKTESTING,,stage061_top10_plus_fu,2018-01,stage061_top10_plus_fu,150000.0,150000.0,T10,10,10,11
