strategy,score_type,eval_date,product_vt_symbol,score,score_rank,top_n,requested_top_n
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-06-28,fu.SHFE,0.4781404831212585,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,SH.CZCE,0.8575008765620171,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,SA.CZCE,0.7969543529221726,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,OI.CZCE,0.7939826073395401,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,lh.DCE,0.7163220053604429,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,ru.SHFE,0.7145715857510748,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,AP.CZCE,0.5629757697980153,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,si.GFEX,0.5625752227792804,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,SM.CZCE,0.5614518341426785,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,FG.CZCE,0.5423433928730337,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,hc.SHFE,0.4967936781342296,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,au.SHFE,0.465811256491733,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,cu.SHFE,0.4652717508066026,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,MA.CZCE,0.4100995176786764,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-07-31,fu.SHFE,0.41009851767867644,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,lh.DCE,0.924025452876834,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,AP.CZCE,0.7084262776972751,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,ru.SHFE,0.6739751530432727,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,SA.CZCE,0.6691969219054982,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,jm.DCE,0.580615864516238,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,hc.SHFE,0.5797136891261313,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,au.SHFE,0.5571740246860071,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,FG.CZCE,0.5376836630270886,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,cu.SHFE,0.5052990841847171,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,SM.CZCE,0.462734307384725,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,SH.CZCE,0.3903771268068432,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,MA.CZCE,0.3830845016582044,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,si.GFEX,0.3799636634234307,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-08-30,fu.SHFE,0.3799626634234307,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,lh.DCE,0.896835306843804,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,sp.SHFE,0.6536145011622266,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,AP.CZCE,0.6431798823517046,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,ru.SHFE,0.6091561787359046,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,au.SHFE,0.5802365918463349,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,CF.CZCE,0.5784372915306143,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,cu.SHFE,0.5060910504957489,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,si.GFEX,0.4311869241367614,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,MA.CZCE,0.4171416954792457,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,SH.CZCE,0.4063783996721267,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,hc.SHFE,0.4003530623743114,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,SA.CZCE,0.3941869525778955,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,OI.CZCE,0.3824848854527709,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-09-30,fu.SHFE,0.3824838854527709,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,lh.DCE,0.8424409652993289,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,SA.CZCE,0.8286322819721664,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,cu.SHFE,0.6582597847176267,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,CF.CZCE,0.6415420735186157,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,sp.SHFE,0.6062847823820375,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,MA.CZCE,0.593700911867647,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,lc.GFEX,0.5732739071629886,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,ru.SHFE,0.5695552253440992,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,hc.SHFE,0.5325840271618699,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,si.GFEX,0.5259385347291451,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,AP.CZCE,0.4624507913260396,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,SM.CZCE,0.4431918661059342,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,jm.DCE,0.410210792736411,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-10-31,fu.SHFE,0.410209792736411,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,SA.CZCE,0.93131672796382,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,lc.GFEX,0.8187359350758127,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,si.GFEX,0.7692481678227957,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,OI.CZCE,0.7172679775734885,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,lh.DCE,0.7042692165123611,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,cu.SHFE,0.7003481971132028,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,FG.CZCE,0.681585744670465,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,AP.CZCE,0.6499193121413654,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,sp.SHFE,0.642098469682541,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,SM.CZCE,0.6113545086636163,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,MA.CZCE,0.6105803225213121,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,CF.CZCE,0.6069265816669812,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,hc.SHFE,0.5684048105405173,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-11-29,fu.SHFE,0.5684038105405173,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,AP.CZCE,0.876961227666337,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,si.GFEX,0.8454252179480257,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,SA.CZCE,0.746925835845698,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,lc.GFEX,0.7211833412838373,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,OI.CZCE,0.664760090687366,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,FG.CZCE,0.5883916983494374,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,sp.SHFE,0.5849279439875028,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,cu.SHFE,0.5758543153224135,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,MA.CZCE,0.5665632839583733,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,ru.SHFE,0.5224898104775766,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,au.SHFE,0.5049636351463114,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,rb.SHFE,0.4741466964558217,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,lh.DCE,0.4219563606601678,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2024-12-31,fu.SHFE,0.4219553606601678,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,MA.CZCE,0.7243823772466714,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,lc.GFEX,0.6945173578829446,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,AP.CZCE,0.6375026927311456,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,si.GFEX,0.5443771657531392,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,au.SHFE,0.5435582443847582,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,ru.SHFE,0.503729231964854,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,OI.CZCE,0.4966992619421305,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,sp.SHFE,0.4677029429839607,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,lh.DCE,0.4571293755077378,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,SH.CZCE,0.4091132571341251,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,SA.CZCE,0.3816333783980297,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,CF.CZCE,0.3560456696659433,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,jm.DCE,0.3316488058007977,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-01-27,fu.SHFE,0.3316478058007977,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,MA.CZCE,0.8760115030752111,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,lc.GFEX,0.7455724916982702,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,lh.DCE,0.6545777738884822,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,AP.CZCE,0.6254786469598844,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,jm.DCE,0.5917565629957663,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,au.SHFE,0.5765328112693565,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,ru.SHFE,0.5657848189348914,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,si.GFEX,0.5148529373785072,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,SM.CZCE,0.5067400404812297,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,CF.CZCE,0.4972758768946844,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,FG.CZCE,0.417277650449929,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,rb.SHFE,0.4139758191470385,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,SA.CZCE,0.4112580418085065,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-02-28,fu.SHFE,0.41125704180850653,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,ru.SHFE,0.7611655548919309,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,lc.GFEX,0.7101144314864647,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,lh.DCE,0.679632738051787,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,MA.CZCE,0.6577260796877177,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,AP.CZCE,0.6424226679419309,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,CF.CZCE,0.6194693153613824,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,rb.SHFE,0.5633323435932402,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,sp.SHFE,0.5552053774829273,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,au.SHFE,0.5521609848599358,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,hc.SHFE,0.4883725386906462,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,SA.CZCE,0.4066969911222138,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,cu.SHFE,0.4044077173473884,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,SM.CZCE,0.3937268215704579,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-03-31,fu.SHFE,0.39372582157045793,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,au.SHFE,0.8478796673839755,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,ru.SHFE,0.7299877107767275,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,lh.DCE,0.6655373281329017,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,MA.CZCE,0.5535712572969865,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,sp.SHFE,0.5527136788266754,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,CF.CZCE,0.5215977677727983,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,lc.GFEX,0.481060270965133,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,rb.SHFE,0.4633195081565134,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,AP.CZCE,0.451589369786086,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,cu.SHFE,0.4250627568979708,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,OI.CZCE,0.4045221864266722,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,SA.CZCE,0.3471853274256933,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,hc.SHFE,0.3192798280764443,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-04-30,fu.SHFE,0.3192788280764443,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,au.SHFE,0.8490840166615679,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,MA.CZCE,0.8171787338543868,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,ru.SHFE,0.6107025590226577,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,sp.SHFE,0.6048636420896963,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,lh.DCE,0.5591024448780756,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,rb.SHFE,0.5532939203564861,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,cu.SHFE,0.5184689392330016,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,AP.CZCE,0.3972602230309245,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,hc.SHFE,0.3510001827999314,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,SH.CZCE,0.3298471404395831,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,CF.CZCE,0.2866351772679112,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,FG.CZCE,0.2680911454139811,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,SM.CZCE,0.2674691662673579,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-05-30,fu.SHFE,0.2674681662673579,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,au.SHFE,0.7862635919180303,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,sp.SHFE,0.6638578126935403,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,FG.CZCE,0.5140353736202955,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,lh.DCE,0.4602588864449192,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,MA.CZCE,0.4515586248575122,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,lc.GFEX,0.4022415018839777,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,si.GFEX,0.394462615125663,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,SA.CZCE,0.3811544677552127,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,rb.SHFE,0.3458167862048754,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,OI.CZCE,0.3275142319055665,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,jm.DCE,0.3191527690827916,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,SH.CZCE,0.2892017390336989,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,SM.CZCE,0.2629115758440634,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-06-30,fu.SHFE,0.2629105758440634,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,FG.CZCE,0.8077023319158478,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,sp.SHFE,0.7508367467141869,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,ru.SHFE,0.7441101933418768,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,lh.DCE,0.6420887188867741,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,au.SHFE,0.5875826063650244,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,MA.CZCE,0.5810879695376805,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,SA.CZCE,0.4638638907332971,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,SH.CZCE,0.4575506784879656,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,cu.SHFE,0.4496013723541867,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,hc.SHFE,0.4363425016959883,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,OI.CZCE,0.428679524504561,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,rb.SHFE,0.4227279152051238,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,lc.GFEX,0.3838976102361252,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-07-31,fu.SHFE,0.3838966102361252,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,FG.CZCE,0.784646862594029,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,sp.SHFE,0.7492540208824511,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,MA.CZCE,0.741536886947584,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,hc.SHFE,0.7226362511716033,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,au.SHFE,0.6777130878307134,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,lh.DCE,0.6178027113543171,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,jm.DCE,0.6130572700783278,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,rb.SHFE,0.5648691261292148,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,OI.CZCE,0.5458315331080255,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,cu.SHFE,0.4996309410699655,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,si.GFEX,0.4807374517276641,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,SA.CZCE,0.46121187565546,12,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,lc.GFEX,0.4548547612757393,13,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-08-29,fu.SHFE,0.45485376127573934,14,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,hc.SHFE,0.8983841367785466,1,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,jm.DCE,0.833403534987007,2,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,FG.CZCE,0.8231874803193224,3,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,sp.SHFE,0.7703696662067341,4,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,MA.CZCE,0.7664577149930525,5,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,si.GFEX,0.7626757978725421,6,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,rb.SHFE,0.7366435724246356,7,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,SA.CZCE,0.6977105801971699,8,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,lh.DCE,0.6893839327244274,9,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,lc.GFEX,0.6794472401218382,10,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,ru.SHFE,0.6198270396858963,11,14,13
ai_top13_plus_fu_width_sweep,ai_probability_top13_plus_fixed_fu,2025-09-30,SM.CZCE,0.5407601730635603,12,14,13
