variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,experiment_arm,requested_top_n,actual_ranked_count,actual_total_count,source_experiment_arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm
stage063_B_roll_3y_2019_01,B: Top9+fu（10品种）,stage063_B_roll_3y_2019_01,roll_3y_2019_01,2019-01-01 independent start to 2021-12-31,rolling_3y,2019-01-02,2021-12-31,150000.0,150000.0,0.4,730,4150973.5,2667.315666666667,203.0087404537005,-30.443310158406376,11.673240489315713,2.464684115466079,127289.50000000003,91.05251610722503,62.73238241910325,0,1,0,128300.0,338.0,57.47126436781609,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,4150973.5,2667.315666666667,203.0087404537005,-30.443310158406376,2.464684115466079,127289.50000000003,91.05251610722503,62.73238241910325,27.673156666666667,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,B,B,9.0,,,,roll_3y_2019_01,3,2019-01-01,2021-12-31,1,0,B
stage063_C_roll_3y_2019_01,C: Top10+fu（11品种）,stage063_C_roll_3y_2019_01,roll_3y_2019_01,2019-01-01 independent start to 2021-12-31,rolling_3y,2019-01-02,2021-12-31,150000.0,150000.0,0.4,730,4150973.5,2667.315666666667,203.0087404537005,-30.443310158406376,11.673240489315713,2.464684115466079,127289.50000000003,91.05251610722503,62.73238241910325,0,1,0,128300.0,338.0,57.47126436781609,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,4150973.5,2667.315666666667,203.0087404537005,-30.443310158406376,2.464684115466079,127289.50000000003,91.05251610722503,62.73238241910325,27.673156666666667,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,C,C,10.0,,,,roll_3y_2019_01,3,2019-01-01,2021-12-31,1,0,C
stage059_A_roll_3y_2019_06,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2019_06,roll_3y_2019_06,2019-06-01 independent start to 2022-05-31,rolling_3y,2019-06-03,2022-05-31,150000.0,150000.0,0.4,727,3019429.5999999996,1912.9530666666665,172.71228545258649,-40.98311618444674,14.926266368759412,2.2725442044520383,141329.0,79.88024765067189,57.882328297488954,0,0,0,188210.0,353.0,57.2202166064982,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,3019429.5999999996,1912.9530666666665,172.71228545258649,-40.98311618444674,2.2725442044520383,141329.0,79.88024765067189,57.882328297488954,20.129530666666664,,,,,2019-06,2019-06,2019,6,1,1,1,1,1,0,stage059_A_roll_3y_2019_06,A,,,,,roll_3y_2019_06,3,2019-06-01,2022-05-31,1,0,A
stage063_B_roll_3y_2019_06,B: Top9+fu（10品种）,stage063_B_roll_3y_2019_06,roll_3y_2019_06,2019-06-01 independent start to 2022-05-31,rolling_3y,2019-06-03,2022-05-31,150000.0,150000.0,0.4,727,2940709.5999999996,1860.4730666666665,170.31542267896847,-42.52175417552968,15.099867169229377,2.2537699434451643,141329.0,79.88024765067189,58.018900949032385,0,0,0,189420.0,355.0,57.03971119133574,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2940709.5999999996,1860.4730666666665,170.31542267896847,-42.52175417552968,2.2537699434451643,141329.0,79.88024765067189,58.018900949032385,19.604730666666665,,,,,2019-06,2019-06,2019,6,1,1,1,1,1,0,B,B,9.0,,,,roll_3y_2019_06,3,2019-06-01,2022-05-31,1,0,B
stage063_C_roll_3y_2019_06,C: Top10+fu（11品种）,stage063_C_roll_3y_2019_06,roll_3y_2019_06,2019-06-01 independent start to 2022-05-31,rolling_3y,2019-06-03,2022-05-31,150000.0,150000.0,0.4,727,2940709.5999999996,1860.4730666666665,170.31542267896847,-42.52175417552968,15.099867169229377,2.2537699434451643,141329.0,79.88024765067189,58.018900949032385,0,0,0,189420.0,355.0,57.03971119133574,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2940709.5999999996,1860.4730666666665,170.31542267896847,-42.52175417552968,2.2537699434451643,141329.0,79.88024765067189,58.018900949032385,19.604730666666665,,,,,2019-06,2019-06,2019,6,1,1,1,1,1,0,C,C,10.0,,,,roll_3y_2019_06,3,2019-06-01,2022-05-31,1,0,C
stage059_A_roll_3y_2020_01,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2020_01,roll_3y_2020_01,2020-01-01 independent start to 2022-12-31,rolling_3y,2020-01-02,2022-12-30,150000.0,150000.0,0.4,728,1997767.2000000004,1231.8448000000003,137.55321859115597,-43.55105310326064,19.78399959875115,1.9689640869247476,141520.0,69.05850384569503,56.39272580682188,0,0,0,110240.0,328.0,55.6420233463035,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1997767.2000000004,1231.8448000000003,137.55321859115597,-43.55105310326064,1.9689640869247476,141520.0,69.05850384569503,56.39272580682188,13.318448000000004,,,,,2020-01,2020-01,2020,1,1,1,1,1,1,0,stage059_A_roll_3y_2020_01,A,,,,,roll_3y_2020_01,3,2020-01-01,2022-12-31,1,0,A
stage063_B_roll_3y_2020_01,B: Top9+fu（10品种）,stage063_B_roll_3y_2020_01,roll_3y_2020_01,2020-01-01 independent start to 2022-12-31,rolling_3y,2020-01-02,2022-12-30,150000.0,150000.0,0.4,728,1891227.2000000004,1160.8181333333337,133.24225594433213,-45.92157323451009,20.535056830540075,1.900468094684736,141520.0,78.23706241114513,58.467400764676704,0,0,0,113020.0,332.0,55.66218809980806,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1891227.2000000004,1160.8181333333337,133.24225594433213,-45.92157323451009,1.900468094684736,141520.0,78.23706241114513,58.467400764676704,12.608181333333336,,,,,2020-01,2020-01,2020,1,1,1,1,1,1,0,B,B,9.0,,,,roll_3y_2020_01,3,2020-01-01,2022-12-31,1,0,B
stage063_C_roll_3y_2020_01,C: Top10+fu（11品种）,stage063_C_roll_3y_2020_01,roll_3y_2020_01,2020-01-01 independent start to 2022-12-31,rolling_3y,2020-01-02,2022-12-30,150000.0,150000.0,0.4,728,1937917.2000000007,1191.9448000000004,135.15088636351518,-45.92157323451009,20.790716815014836,1.9232808611337597,141520.0,74.97326904412057,58.207442988289,0,0,0,120000.0,344.0,55.283018867924525,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1937917.2000000007,1191.9448000000004,135.15088636351518,-45.92157323451009,1.9232808611337597,141520.0,74.97326904412057,58.207442988289,12.919448000000004,,,,,2020-01,2020-01,2020,1,1,1,1,1,1,0,C,C,10.0,,,,roll_3y_2020_01,3,2020-01-01,2022-12-31,1,0,C
stage059_A_roll_3y_2020_06,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2020_06,roll_3y_2020_06,2020-06-01 independent start to 2023-05-31,rolling_3y,2020-06-01,2023-05-31,150000.0,150000.0,0.4,729,2075216.1,1283.4774000000002,140.39885919011903,-43.649920696916546,21.040170688510187,1.9519724592203664,146400.0,73.79770802125178,58.43213488317546,0,0,0,144040.0,307.0,55.05154639175258,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2075216.1,1283.4774000000002,140.39885919011903,-43.649920696916546,1.9519724592203664,146400.0,73.79770802125178,58.43213488317546,13.834774,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,0,stage059_A_roll_3y_2020_06,A,,,,,roll_3y_2020_06,3,2020-06-01,2023-05-31,1,0,A
stage063_B_roll_3y_2020_06,B: Top9+fu（10品种）,stage063_B_roll_3y_2020_06,roll_3y_2020_06,2020-06-01 independent start to 2023-05-31,rolling_3y,2020-06-01,2023-05-31,150000.0,150000.0,0.4,729,2286961.1000000006,1424.6407333333336,148.32477538026473,-46.921826937806884,21.56867016234634,1.9992757094479487,146400.0,75.80680182967042,59.715741553374265,0,0,0,151760.0,316.0,55.82329317269076,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2286961.1000000006,1424.6407333333336,148.32477538026473,-46.921826937806884,1.9992757094479487,146400.0,75.80680182967042,59.715741553374265,15.246407333333337,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,0,B,B,9.0,,,,roll_3y_2020_06,3,2020-06-01,2023-05-31,1,0,B
stage063_C_roll_3y_2020_06,C: Top10+fu（11品种）,stage063_C_roll_3y_2020_06,roll_3y_2020_06,2020-06-01 independent start to 2023-05-31,rolling_3y,2020-06-01,2023-05-31,150000.0,150000.0,0.4,729,2365611.1,1477.0740666666666,151.14396039923744,-46.06924485481937,21.849688039966562,2.003461280015673,146400.0,78.90895451765067,59.97366560072108,0,0,0,164910.0,328.0,55.7504873294347,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2365611.1,1477.0740666666666,151.14396039923744,-46.06924485481937,2.003461280015673,146400.0,78.90895451765067,59.97366560072108,15.770740666666667,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,0,C,C,10.0,,,,roll_3y_2020_06,3,2020-06-01,2023-05-31,1,0,C
stage059_A_roll_3y_2021_01,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2021_01,roll_3y_2021_01,2021-01-01 independent start to 2023-12-31,rolling_3y,2021-01-04,2023-12-29,150000.0,150000.0,0.4,727,790321.7999999999,426.8812,74.60715767593611,-42.435907154063166,24.932540686736505,1.3852736234819327,150000.0,76.51221302023275,56.190666911201184,0,0,0,70970.0,268.0,53.34821428571429,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,790321.7999999999,426.8812,74.60715767593611,-42.435907154063166,1.3852736234819327,150000.0,76.51221302023275,56.190666911201184,5.268812,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,0,stage059_A_roll_3y_2021_01,A,,,,,roll_3y_2021_01,3,2021-01-01,2023-12-31,1,0,A
stage063_B_roll_3y_2021_01,B: Top9+fu（10品种）,stage063_B_roll_3y_2021_01,roll_3y_2021_01,2021-01-01 independent start to 2023-12-31,rolling_3y,2021-01-04,2023-12-29,150000.0,150000.0,0.4,727,720651.7999999999,380.4345333333333,69.28549225198091,-43.62682000403078,24.59584700167314,1.3288546870490618,150000.0,77.69623622369853,56.96603958786622,0,0,0,75130.0,281.0,52.78396436525612,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,720651.7999999999,380.4345333333333,69.28549225198091,-43.62682000403078,1.3288546870490618,150000.0,77.69623622369853,56.96603958786622,4.804345333333333,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,0,B,B,9.0,,,,roll_3y_2021_01,3,2021-01-01,2023-12-31,1,0,B
stage063_C_roll_3y_2021_01,C: Top10+fu（11品种）,stage063_C_roll_3y_2021_01,roll_3y_2021_01,2021-01-01 independent start to 2023-12-31,rolling_3y,2021-01-04,2023-12-29,150000.0,150000.0,0.4,727,840866.7999999999,460.5778666666666,78.27567274221153,-46.092171265841564,22.74139479506501,1.413745868195187,150000.0,95.86333224572338,59.75289684911933,0,2,0,84940.0,303.0,52.81837160751566,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,840866.7999999999,460.5778666666666,78.27567274221153,-46.092171265841564,1.413745868195187,150000.0,95.86333224572338,59.75289684911933,5.605778666666666,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,0,C,C,10.0,,,,roll_3y_2021_01,3,2021-01-01,2023-12-31,1,0,C
stage059_A_roll_3y_2021_06,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2021_06,roll_3y_2021_06,2021-06-01 independent start to 2024-05-31,rolling_3y,2021-06-01,2024-05-31,150000.0,150000.0,0.4,728,292945.0,95.29666666666668,25.01572551685227,-47.822326023960905,32.770984425318495,0.7943130972271718,137655.00000000003,61.673335692911614,41.482148929681514,0,0,0,18880.0,249.0,50.80831408775982,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,292945.0,95.29666666666668,25.01572551685227,-47.822326023960905,0.7943130972271718,137655.00000000003,61.673335692911614,41.482148929681514,1.9529666666666667,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,stage059_A_roll_3y_2021_06,A,,,,,roll_3y_2021_06,3,2021-06-01,2024-05-31,1,0,A
stage063_B_roll_3y_2021_06,B: Top9+fu（10品种）,stage063_B_roll_3y_2021_06,roll_3y_2021_06,2021-06-01 independent start to 2024-05-31,rolling_3y,2021-06-01,2024-05-31,150000.0,150000.0,0.4,728,447220.0,198.14666666666665,43.963248133516245,-41.34480919222063,23.692146699956638,1.1288468005967098,137655.00000000003,78.38986452584045,45.32868829381561,0,0,0,24530.0,270.0,52.57510729613733,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,447220.0,198.14666666666665,43.963248133516245,-41.34480919222063,1.1288468005967098,137655.00000000003,78.38986452584045,45.32868829381561,2.9814666666666665,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,B,B,9.0,,,,roll_3y_2021_06,3,2021-06-01,2024-05-31,1,0,B
stage063_C_roll_3y_2021_06,C: Top10+fu（11品种）,stage063_C_roll_3y_2021_06,roll_3y_2021_06,2021-06-01 independent start to 2024-05-31,rolling_3y,2021-06-01,2024-05-31,150000.0,150000.0,0.4,728,348915.0,132.60999999999999,32.52358186600321,-43.10367198650577,27.226928324629576,0.9178634406727753,137655.00000000003,74.84084353804487,43.57147025256702,0,0,0,24490.0,285.0,50.317124735729394,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,348915.0,132.60999999999999,32.52358186600321,-43.10367198650577,0.9178634406727753,137655.00000000003,74.84084353804487,43.57147025256702,2.3261,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,C,C,10.0,,,,roll_3y_2021_06,3,2021-06-01,2024-05-31,1,0,C
stage059_A_roll_3y_2022_01,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2022_01,roll_3y_2022_01,2022-01-01 independent start to 2024-12-31,rolling_3y,2022-01-04,2024-12-31,150000.0,150000.0,0.4,726,218635.00000000003,45.75666666666669,13.430569583559038,-40.48677546426561,24.395268773580963,0.542739452434003,98570.0,64.62988691437803,49.40669305360208,0,0,0,12790.0,198.0,51.105651105651106,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,218635.00000000003,45.75666666666669,13.430569583559038,-40.48677546426561,0.542739452434003,98570.0,64.62988691437803,49.40669305360208,1.457566666666667,,,,,2022-01,2022-01,2022,1,1,1,1,1,1,0,stage059_A_roll_3y_2022_01,A,,,,,roll_3y_2022_01,3,2022-01-01,2024-12-31,1,0,A
stage063_B_roll_3y_2022_01,B: Top9+fu（10品种）,stage063_B_roll_3y_2022_01,roll_3y_2022_01,2022-01-01 independent start to 2024-12-31,rolling_3y,2022-01-04,2024-12-31,150000.0,150000.0,0.4,726,286210.0,90.80666666666666,24.12303144714607,-40.1897369555843,19.611692999182715,0.7763864559124641,97090.0,74.32047236761227,55.04497169093776,0,0,0,16920.0,218.0,53.075170842824605,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,286210.0,90.80666666666666,24.12303144714607,-40.1897369555843,0.7763864559124641,97090.0,74.32047236761227,55.04497169093776,1.9080666666666666,,,,,2022-01,2022-01,2022,1,1,1,1,1,1,0,B,B,9.0,,,,roll_3y_2022_01,3,2022-01-01,2024-12-31,1,0,B
stage063_C_roll_3y_2022_01,C: Top10+fu（11品种）,stage063_C_roll_3y_2022_01,roll_3y_2022_01,2022-01-01 independent start to 2024-12-31,rolling_3y,2022-01-04,2024-12-31,150000.0,150000.0,0.4,726,454275.00000000006,202.85000000000002,44.8638584349311,-42.06862563913016,20.147726381490717,1.1428072443068067,94040.0,86.3350365971551,55.32413876962297,0,0,0,22840.0,236.0,52.5987525987526,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,454275.00000000006,202.85000000000002,44.8638584349311,-42.06862563913016,1.1428072443068067,94040.0,86.3350365971551,55.32413876962297,3.0285,,,,,2022-01,2022-01,2022,1,1,1,1,1,1,0,C,C,10.0,,,,roll_3y_2022_01,3,2022-01-01,2024-12-31,1,0,C
stage059_A_roll_3y_2022_06,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2022_06,roll_3y_2022_06,2022-06-01 independent start to 2025-05-31,rolling_3y,2022-06-01,2025-05-30,150000.0,150000.0,0.4,727,364055.00000000006,142.70333333333335,34.45095989176474,-52.44489443632984,29.392004462213315,0.970395118274958,143255.0,83.42937186670598,60.31215121988822,0,0,0,26100.0,203.0,51.213592233009706,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,364055.00000000006,142.70333333333335,34.45095989176474,-52.44489443632984,0.970395118274958,143255.0,83.42937186670598,60.31215121988822,2.4270333333333336,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,1,stage059_A_roll_3y_2022_06,A,,,,,roll_3y_2022_06,3,2022-06-01,2025-05-31,1,0,A
stage063_B_roll_3y_2022_06,B: Top9+fu（10品种）,stage063_B_roll_3y_2022_06,roll_3y_2022_06,2022-06-01 independent start to 2025-05-31,rolling_3y,2022-06-01,2025-05-30,150000.0,150000.0,0.4,727,397210.00000000006,164.80666666666673,38.42094676627297,-44.049405306495885,22.922539613882037,1.0486311956424414,147930.0,93.86280537659026,59.28459926818067,0,1,0,30220.0,225.0,52.15419501133787,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,397210.00000000006,164.80666666666673,38.42094676627297,-44.049405306495885,1.0486311956424414,147930.0,93.86280537659026,59.28459926818067,2.6480666666666672,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,0,B,B,9.0,,,,roll_3y_2022_06,3,2022-06-01,2025-05-31,1,0,B
stage063_C_roll_3y_2022_06,C: Top10+fu（11品种）,stage063_C_roll_3y_2022_06,roll_3y_2022_06,2022-06-01 independent start to 2025-05-31,rolling_3y,2022-06-01,2025-05-30,150000.0,150000.0,0.4,727,663100.0000000001,342.0666666666667,64.25052678005385,-45.616694740782336,21.778018597776075,1.3968722417823471,141830.0,105.65405926282823,64.89488753461742,1,1,0,45330.0,243.0,54.24430641821946,0,0.0,0,0,0,1,0,stage772_am40_80_120_oi_monthly,663100.0000000001,342.0666666666667,64.25052678005385,-45.616694740782336,1.3968722417823471,141830.0,105.65405926282823,64.89488753461742,4.420666666666667,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,0,C,C,10.0,,,,roll_3y_2022_06,3,2022-06-01,2025-05-31,1,0,C
stage059_A_roll_3y_2023_01,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2023_01,roll_3y_2023_01,2023-01-01 independent start to 2025-12-31,rolling_3y,2023-01-03,2025-12-31,150000.0,150000.0,0.4,727,409891.6,173.2610666666667,39.92395256220169,-24.361360612109102,11.064683108839914,1.1673561067304334,126575.0,67.51226774079781,49.66144105140534,0,0,0,22650.0,197.0,52.39234449760766,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,409891.6,173.2610666666667,39.92395256220169,-24.361360612109102,1.1673561067304334,126575.0,67.51226774079781,49.66144105140534,2.732610666666667,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,stage059_A_roll_3y_2023_01,A,,,,,roll_3y_2023_01,3,2023-01-01,2025-12-31,1,0,A
stage063_B_roll_3y_2023_01,B: Top9+fu（10品种）,stage063_B_roll_3y_2023_01,roll_3y_2023_01,2023-01-01 independent start to 2025-12-31,rolling_3y,2023-01-03,2025-12-31,150000.0,150000.0,0.4,727,465964.3000000001,210.64286666666675,46.04946601583044,-25.423234092235848,11.846273193426136,1.228051064940255,127750.0,75.12644686192468,51.97072844108057,0,0,0,28260.0,223.0,54.19501133786848,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,465964.3000000001,210.64286666666675,46.04946601583044,-25.423234092235848,1.228051064940255,127750.0,75.12644686192468,51.97072844108057,3.1064286666666674,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,B,B,9.0,,,,roll_3y_2023_01,3,2023-01-01,2025-12-31,1,0,B
stage063_C_roll_3y_2023_01,C: Top10+fu（11品种）,stage063_C_roll_3y_2023_01,roll_3y_2023_01,2023-01-01 independent start to 2025-12-31,rolling_3y,2023-01-03,2025-12-31,150000.0,150000.0,0.4,727,769207.8000000002,412.8052000000001,72.68166315161612,-26.182136602451845,11.469690219501782,1.6300181235393116,126450.0,70.89590873328086,54.250993447830375,0,0,0,42800.0,236.0,54.25531914893617,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,769207.8000000002,412.8052000000001,72.68166315161612,-26.182136602451845,1.6300181235393116,126450.0,70.89590873328086,54.250993447830375,5.128052000000001,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,C,C,10.0,,,,roll_3y_2023_01,3,2023-01-01,2025-12-31,1,0,C
stage059_A_roll_3y_2023_06,A: Stage037 Top8+fu（9品种）,stage059_A_roll_3y_2023_06,roll_3y_2023_06,2023-06-01 independent start to 2026-05-31,rolling_3y,2023-06-01,2026-05-29,150000.0,150000.0,0.4,724,402887.5000000001,168.59166666666675,39.12036610680425,-24.02482559040876,11.400833708990673,1.1658318495383575,137905.0,66.81402748181353,48.63794332689301,0,0,0,25680.0,212.0,52.72727272727272,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,402887.5000000001,168.59166666666675,39.12036610680425,-24.02482559040876,1.1658318495383575,137905.0,66.81402748181353,48.63794332689301,2.6859166666666674,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,stage059_A_roll_3y_2023_06,A,,,,,roll_3y_2023_06,3,2023-06-01,2026-05-31,1,0,A
stage063_B_roll_3y_2023_06,B: Top9+fu（10品种）,stage063_B_roll_3y_2023_06,roll_3y_2023_06,2023-06-01 independent start to 2026-05-31,rolling_3y,2023-06-01,2026-05-29,150000.0,150000.0,0.4,724,444037.9000000002,196.02526666666682,43.71592124372443,-25.02868142799247,12.241606188954602,1.214081371177537,135660.0,73.04927989064102,51.57038471351517,0,0,0,32330.0,234.0,53.333333333333336,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,444037.9000000002,196.02526666666682,43.71592124372443,-25.02868142799247,1.214081371177537,135660.0,73.04927989064102,51.57038471351517,2.960252666666668,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,B,B,9.0,,,,roll_3y_2023_06,3,2023-06-01,2026-05-31,1,0,B
stage063_C_roll_3y_2023_06,C: Top10+fu（11品种）,stage063_C_roll_3y_2023_06,roll_3y_2023_06,2023-06-01 independent start to 2026-05-31,rolling_3y,2023-06-01,2026-05-29,150000.0,150000.0,0.4,724,724068.8000000003,382.71253333333345,69.22697099108817,-26.517460853332796,11.711839379440738,1.6408983480708363,134020.0,69.84869729985786,51.57478751246021,0,0,0,49180.0,248.0,53.47826086956522,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,724068.8000000003,382.71253333333345,69.22697099108817,-26.517460853332796,1.6408983480708363,134020.0,69.84869729985786,51.57478751246021,4.827125333333335,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,C,C,10.0,,,,roll_3y_2023_06,3,2023-06-01,2026-05-31,1,0,C
