date,variant,label,window_name,window_label,window_group,account_capital,account_equity,nav,drawdown_pct,broker10_margin_to_equity_pct,net_pnl,trade_count,total_slippage,source_name,rebased_equity,rebased_nav,broker10_margin_to_rebased_equity_pct,profile,oi_mode,am_label,declared_am_size,requested_start_month,start_month,arm,experiment_arm,requested_top_n,actual_ranked_count,actual_total_count
2021-08-05,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2125322.0000000005,14.168813333333336,-21.195262643277736,20.78296841608001,-21250.0,1,1250.0,stage772_am40_80_120_oi_monthly,2125322.0000000005,14.168813333333336,20.78296841608001,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-06,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2190322.0000000005,14.60214666666667,-18.78513000070078,20.557936230380736,65000.0,0,0.0,stage772_am40_80_120_oi_monthly,2190322.0000000005,14.60214666666667,20.557936230380736,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-09,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2184072.0000000005,14.560480000000004,-19.01687352402548,20.578991901365885,-6250.0,0,0.0,stage772_am40_80_120_oi_monthly,2184072.0000000005,14.560480000000004,20.578991901365885,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-10,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2194072.0000000005,14.62714666666667,-18.646083886705956,20.54536040749802,10000.0,0,0.0,stage772_am40_80_120_oi_monthly,2194072.0000000005,14.62714666666667,20.54536040749802,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-11,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2203912.0000000005,14.69274666666667,-18.281226883583535,36.77508720856368,9840.0,1,1020.0,stage772_am40_80_120_oi_monthly,2203912.0000000005,14.69274666666667,36.77508720856368,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-12,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2147492.0000000005,14.316613333333336,-20.373222017340332,37.39446386761859,-56420.0,0,0.0,stage772_am40_80_120_oi_monthly,2147492.0000000005,14.316613333333336,37.39446386761859,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-13,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2242972.0000000005,14.95314666666667,-16.832922560213436,36.36454133176874,95480.0,0,0.0,stage772_am40_80_120_oi_monthly,2242972.0000000005,14.95314666666667,36.36454133176874,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-16,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2264722.0000000005,15.09814666666667,-16.026455099043456,36.14207306680466,21750.0,0,0.0,stage772_am40_80_120_oi_monthly,2264722.0000000005,15.09814666666667,36.14207306680466,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-17,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2327512.0000000005,15.51674666666667,-13.69826696631411,65.54198646451661,62790.0,4,3930.0,stage772_am40_80_120_oi_monthly,2327512.0000000005,15.51674666666667,65.54198646451661,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-18,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2311882.0000000005,15.41254666666667,-14.277811169444544,65.89585627640163,-15630.0,0,0.0,stage772_am40_80_120_oi_monthly,2311882.0000000005,15.41254666666667,65.89585627640163,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-19,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2172702.0000000005,14.484680000000004,-19.438461341657785,52.57084864836502,-139180.0,1,1020.0,stage772_am40_80_120_oi_monthly,2172702.0000000005,14.484680000000004,52.57084864836502,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-20,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,1991082.0000000005,13.273880000000004,-26.17274273465513,27.99531109215994,-181620.0,2,1480.0,stage772_am40_80_120_oi_monthly,1991082.0000000005,13.273880000000004,27.99531109215994,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-23,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,1991082.0000000005,13.273880000000004,-26.17274273465513,0.0,0.0,1,1200.0,stage772_am40_80_120_oi_monthly,1991082.0000000005,13.273880000000004,0.0,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-24,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,1991082.0000000005,13.273880000000004,-26.17274273465513,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,1991082.0000000005,13.273880000000004,0.0,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-25,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,1991082.0000000005,13.273880000000004,-26.17274273465513,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,1991082.0000000005,13.273880000000004,0.0,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-26,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,1991082.0000000005,13.273880000000004,-26.17274273465513,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,1991082.0000000005,13.273880000000004,0.0,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-27,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,1991082.0000000005,13.273880000000004,-26.17274273465513,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,1991082.0000000005,13.273880000000004,0.0,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-30,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,1991082.0000000005,13.273880000000004,-26.17274273465513,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,1991082.0000000005,13.273880000000004,0.0,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-08-31,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,1991082.0000000005,13.273880000000004,-26.17274273465513,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,1991082.0000000005,13.273880000000004,0.0,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-01,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2033922.0000000005,13.559480000000002,-24.584279928378265,35.546743680436116,42840.0,1,1260.0,stage772_am40_80_120_oi_monthly,2033922.0000000005,13.559480000000002,35.546743680436116,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-02,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2083062.0000000005,13.887080000000005,-22.762219650590076,35.01957790982697,49140.0,0,0.0,stage772_am40_80_120_oi_monthly,2083062.0000000005,13.887080000000005,35.01957790982697,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-03,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2056602.0000000005,13.710680000000004,-23.743329030937556,35.30030603879602,-26460.0,0,0.0,stage772_am40_80_120_oi_monthly,2056602.0000000005,13.710680000000004,35.30030603879602,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-06,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2043042.0000000005,13.620280000000005,-24.24611977914284,57.6021168434129,-13560.0,1,1180.0,stage772_am40_80_120_oi_monthly,2043042.0000000005,13.620280000000005,57.6021168434129,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-07,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2250102.0000000005,15.000680000000004,-16.56854954880461,53.65034651762453,207060.0,4,1040.0,stage772_am40_80_120_oi_monthly,2250102.0000000005,15.000680000000004,53.65034651762453,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-08,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2252182.0000000005,15.01454666666667,-16.491425304242146,61.67582548834862,2080.0,1,480.0,stage772_am40_80_120_oi_monthly,2252182.0000000005,15.01454666666667,61.67582548834862,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-09,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2393202.0000000005,15.954680000000003,-11.262549838762103,58.819375882186286,141020.0,0,0.0,stage772_am40_80_120_oi_monthly,2393202.0000000005,15.954680000000003,58.819375882186286,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-10,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2253022.0000000005,15.020146666666667,-16.46027897470731,61.657752121372965,-140180.0,0,0.0,stage772_am40_80_120_oi_monthly,2253022.0000000005,15.020146666666667,61.657752121372965,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-13,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2705102.0000000005,18.034013333333338,0.0,55.392431043265645,452080.0,2,2900.0,stage772_am40_80_120_oi_monthly,2705102.0000000005,18.034013333333338,55.392431043265645,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-14,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,2936522.0000000005,19.576813333333337,0.0,51.27872769214738,231420.0,0,0.0,stage772_am40_80_120_oi_monthly,2936522.0000000005,19.576813333333337,51.27872769214738,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-15,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,3272542.0000000005,21.81694666666667,0.0,41.44758906073627,336020.0,1,480.0,stage772_am40_80_120_oi_monthly,3272542.0000000005,21.81694666666667,41.44758906073627,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-16,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,3398502.0000000005,22.65668,0.0,39.85282927595747,125960.0,0,0.0,stage772_am40_80_120_oi_monthly,3398502.0000000005,22.65668,39.85282927595747,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-17,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,3317082.0000000005,22.11388,-2.395761426652099,41.20518696854645,-81420.0,0,0.0,stage772_am40_80_120_oi_monthly,3317082.0000000005,22.11388,41.20518696854645,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-22,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,3752302.000000001,25.01534666666667,0.0,38.30787607180872,435220.0,0,0.0,stage772_am40_80_120_oi_monthly,3752302.000000001,25.01534666666667,38.30787607180872,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-23,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,4308842.0,28.72561333333333,0.0,11.481480174951878,556540.0,2,2350.0,stage772_am40_80_120_oi_monthly,4308842.0,28.72561333333333,11.481480174951878,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-24,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,3917892.000000001,26.119280000000003,-9.073203426813969,34.258212324382605,-390950.0,1,610.0,stage772_am40_80_120_oi_monthly,3917892.000000001,26.119280000000003,34.258212324382605,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-27,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,3983032.000000001,26.55354666666667,-7.561428337358378,22.32830165562315,65140.0,1,630.0,stage772_am40_80_120_oi_monthly,3983032.000000001,26.55354666666667,22.32830165562315,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-28,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,3998282.000000001,26.655213333333336,-7.207504939842291,22.29348505182976,15250.0,0,0.0,stage772_am40_80_120_oi_monthly,3998282.000000001,26.655213333333336,22.29348505182976,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-29,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,4014142.000000001,26.76094666666667,-6.83942460642557,31.77191290193521,15860.0,3,1830.0,stage772_am40_80_120_oi_monthly,4014142.000000001,26.76094666666667,31.77191290193521,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-09-30,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,4429912.0,29.532746666666668,0.0,39.33791371024978,415770.0,1,600.0,stage772_am40_80_120_oi_monthly,4429912.0,29.532746666666668,39.33791371024978,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-08,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,4700582.0,31.337213333333334,0.0,51.998686971102735,270670.0,1,1200.0,stage772_am40_80_120_oi_monthly,4700582.0,31.337213333333334,51.998686971102735,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-11,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5245742.0,34.97161333333333,0.0,34.80140045011745,545160.0,1,1200.0,stage772_am40_80_120_oi_monthly,5245742.0,34.97161333333333,34.80140045011745,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-12,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5298402.0,35.32268,0.0,50.55687280806552,52660.0,1,910.0,stage772_am40_80_120_oi_monthly,5298402.0,35.32268,50.55687280806552,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-13,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5309592.0,35.39728,0.0,43.502587769455744,11190.0,1,610.0,stage772_am40_80_120_oi_monthly,5309592.0,35.39728,43.502587769455744,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-14,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5206342.0,34.70894666666667,-1.9445938595658576,44.09998651644476,-103250.0,0,0.0,stage772_am40_80_120_oi_monthly,5206342.0,34.70894666666667,44.09998651644476,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-15,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5364882.0,35.76588,0.0,57.62326552569097,158540.0,1,800.0,stage772_am40_80_120_oi_monthly,5364882.0,35.76588,57.62326552569097,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-18,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,6114852.0,40.76568,0.0,52.37606143206737,749970.0,0,0.0,stage772_am40_80_120_oi_monthly,6114852.0,40.76568,52.37606143206737,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-19,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,6084242.0,40.561613333333334,-0.5005844785777369,52.47075510803154,-30610.0,0,0.0,stage772_am40_80_120_oi_monthly,6084242.0,40.561613333333334,52.47075510803154,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-20,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5844422.0,38.96281333333334,-4.422510961835213,53.82245635239891,-239820.0,0,0.0,stage772_am40_80_120_oi_monthly,5844422.0,38.96281333333334,53.82245635239891,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-21,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5600382.0,37.33588,-8.41344974498156,34.05450199647096,-244040.0,2,1400.0,stage772_am40_80_120_oi_monthly,5600382.0,37.33588,34.05450199647096,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-22,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5701862.0,38.012413333333335,-6.753883822535689,33.68333993351646,101480.0,0,0.0,stage772_am40_80_120_oi_monthly,5701862.0,38.012413333333335,33.68333993351646,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-25,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,6340312.0,42.268746666666665,0.0,31.62073033629891,638450.0,0,0.0,stage772_am40_80_120_oi_monthly,6340312.0,42.268746666666665,31.62073033629891,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-26,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,6551722.0,43.67814666666666,0.0,31.02633292438232,211410.0,0,0.0,stage772_am40_80_120_oi_monthly,6551722.0,43.67814666666666,31.02633292438232,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-27,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,6419482.0,42.796546666666664,-2.0184006586359993,31.393551691553935,-132240.0,0,0.0,stage772_am40_80_120_oi_monthly,6419482.0,42.796546666666664,31.393551691553935,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-28,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,6022512.0,40.15008,-8.07741842526285,32.592767934708974,-396970.0,0,0.0,stage772_am40_80_120_oi_monthly,6022512.0,40.15008,32.592767934708974,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-10-29,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,6213102.0,41.42068,-5.1684122128503045,16.61434819515276,190590.0,1,910.0,stage772_am40_80_120_oi_monthly,6213102.0,41.42068,16.61434819515276,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-11-01,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5152262.0,34.34841333333333,-21.360185917534345,56.76961614141517,-1060840.0,1,4560.0,stage772_am40_80_120_oi_monthly,5152262.0,34.34841333333333,56.76961614141517,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-11-02,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5207802.0,34.71868,-20.51246985143753,19.608169435013085,55540.0,1,4560.0,stage772_am40_80_120_oi_monthly,5207802.0,34.71868,19.608169435013085,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-11-03,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5331022.0,35.540146666666665,-18.631742921937168,19.4600525002523,123220.0,0,0.0,stage772_am40_80_120_oi_monthly,5331022.0,35.540146666666665,19.4600525002523,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-11-04,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5177302.0,34.515346666666666,-20.97799631913564,19.645920597253166,-153720.0,0,0.0,stage772_am40_80_120_oi_monthly,5177302.0,34.515346666666666,19.645920597253166,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
2021-11-05,stage061_reference_stage037_top8_plus_fu,参考：Stage037 Top8+fu（9品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,5141922.0,34.27948,-21.518007021665458,19.69027301464316,-35380.0,0,0.0,stage772_am40_80_120_oi_monthly,5141922.0,34.27948,19.69027301464316,stage061_reference_stage037_top8_plus_fu,,,,2018-01,2018-01,stage061_reference_stage037_top8_plus_fu,REF,8,8,9
