strategy,score_type,eval_date,product_vt_symbol,score,score_rank,top_n,requested_top_n
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-05-30,ru.SHFE,0.6107025590226577,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-05-30,sp.SHFE,0.6048636420896963,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-05-30,lh.DCE,0.5591024448780756,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-05-30,rb.SHFE,0.5532939203564861,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-05-30,cu.SHFE,0.5184689392330016,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-05-30,AP.CZCE,0.3972602230309245,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-05-30,hc.SHFE,0.3510001827999314,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-05-30,fu.SHFE,0.3509991827999314,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,au.SHFE,0.7862635919180303,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,sp.SHFE,0.6638578126935403,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,FG.CZCE,0.5140353736202955,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,lh.DCE,0.4602588864449192,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,MA.CZCE,0.4515586248575122,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,lc.GFEX,0.4022415018839777,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,si.GFEX,0.394462615125663,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,SA.CZCE,0.3811544677552127,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,rb.SHFE,0.3458167862048754,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-06-30,fu.SHFE,0.3458157862048754,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,FG.CZCE,0.8077023319158478,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,sp.SHFE,0.7508367467141869,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,ru.SHFE,0.7441101933418768,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,lh.DCE,0.6420887188867741,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,au.SHFE,0.5875826063650244,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,MA.CZCE,0.5810879695376805,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,SA.CZCE,0.4638638907332971,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,SH.CZCE,0.4575506784879656,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,cu.SHFE,0.4496013723541867,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-07-31,fu.SHFE,0.4496003723541867,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,FG.CZCE,0.784646862594029,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,sp.SHFE,0.7492540208824511,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,MA.CZCE,0.741536886947584,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,hc.SHFE,0.7226362511716033,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,au.SHFE,0.6777130878307134,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,lh.DCE,0.6178027113543171,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,jm.DCE,0.6130572700783278,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,rb.SHFE,0.5648691261292148,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,OI.CZCE,0.5458315331080255,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-08-29,fu.SHFE,0.5458305331080254,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,hc.SHFE,0.8983841367785466,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,jm.DCE,0.833403534987007,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,FG.CZCE,0.8231874803193224,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,sp.SHFE,0.7703696662067341,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,MA.CZCE,0.7664577149930525,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,si.GFEX,0.7626757978725421,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,rb.SHFE,0.7366435724246356,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,SA.CZCE,0.6977105801971699,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,lh.DCE,0.6893839327244274,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-09-30,fu.SHFE,0.6893829327244274,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,jm.DCE,0.8569609200049815,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,lh.DCE,0.7697701597338763,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,ru.SHFE,0.7337991898539343,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,FG.CZCE,0.7263126085331914,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,sp.SHFE,0.7119557072670728,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,lc.GFEX,0.7105455473087959,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,hc.SHFE,0.6668668643186986,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,rb.SHFE,0.6540748806214246,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,au.SHFE,0.6394772180164011,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-10-31,fu.SHFE,0.6394762180164011,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,hc.SHFE,0.8326374684318677,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,lc.GFEX,0.830354530099179,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,ru.SHFE,0.8268642979902985,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,jm.DCE,0.7918070187915799,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,lh.DCE,0.7524947217509134,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,SA.CZCE,0.7276885707084064,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,FG.CZCE,0.6994614323832411,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,rb.SHFE,0.6742011307019358,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,si.GFEX,0.6499975425800281,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-11-28,fu.SHFE,0.649996542580028,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,rb.SHFE,0.7970372520455556,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,SH.CZCE,0.736131818032808,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,lh.DCE,0.7187326787073185,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,ru.SHFE,0.7109889860358881,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,MA.CZCE,0.7032114731580011,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,jm.DCE,0.6337512446406361,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,OI.CZCE,0.6084305814813384,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,hc.SHFE,0.5847551558635302,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,SM.CZCE,0.5728582979014136,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2025-12-31,fu.SHFE,0.5728572979014136,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,rb.SHFE,0.8348390000942622,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,jm.DCE,0.8298707488387054,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,si.GFEX,0.7896796251400873,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,MA.CZCE,0.741756487260639,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,au.SHFE,0.7062716387099884,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,SH.CZCE,0.6592672847439361,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,AP.CZCE,0.6095140203503733,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,FG.CZCE,0.519085465622783,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,ru.SHFE,0.4838107627176377,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-01-30,fu.SHFE,0.4838097627176377,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,si.GFEX,0.8016067281404577,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,ru.SHFE,0.735433764198647,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,OI.CZCE,0.6958783967866758,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,SH.CZCE,0.6776613621553671,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,lh.DCE,0.6716932651794293,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,AP.CZCE,0.6130933203399324,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,SM.CZCE,0.5856778608060494,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,MA.CZCE,0.5714626143830422,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,SA.CZCE,0.5295350954877628,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-02-27,fu.SHFE,0.5295340954877628,10,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,SH.CZCE,0.7714494237075965,1,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,jm.DCE,0.8132865160214162,2,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,cu.SHFE,0.5992896581972182,3,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,FG.CZCE,0.7386998184669646,4,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,SA.CZCE,0.5765968082906539,5,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,sp.SHFE,0.519624643136512,6,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,ru.SHFE,0.640878078158852,7,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,lh.DCE,0.5320090745417332,8,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,SM.CZCE,0.5844029147138086,9,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-03-31,fu.SHFE,0.519623643136512,10,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,SA.CZCE,0.738442211032438,1,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,SH.CZCE,0.6171525574905133,2,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,FG.CZCE,0.6262375714739756,3,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,si.GFEX,0.661834565048593,4,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,MA.CZCE,0.7000769572867251,5,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,jm.DCE,0.641127962195938,6,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,rb.SHFE,0.5838270922631142,7,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,AP.CZCE,0.6144931267906041,8,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,OI.CZCE,0.6271034193101095,9,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-04-30,fu.SHFE,0.5838260922631142,10,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,SA.CZCE,0.7027902643373353,1,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,si.GFEX,0.6443982744659431,2,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,FG.CZCE,0.5981286092021718,3,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,MA.CZCE,0.6920358491420932,4,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,OI.CZCE,0.678497607454759,5,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,jm.DCE,0.5816607724995456,6,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,AP.CZCE,0.6294715329205972,7,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,rb.SHFE,0.5045130423985786,8,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,SM.CZCE,0.587672007978131,9,10,9
ai_top9_plus_fu_boundary_check,membership_locked_top9_plus_fixed_fu,2026-05-29,fu.SHFE,0.5045120423985786,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,ru.SHFE,0.7099397611638351,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,si.GFEX,0.6908383582389245,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,SA.CZCE,0.6771533297424532,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,FG.CZCE,0.655130138811901,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,AP.CZCE,0.6433809726664663,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,au.SHFE,0.6395403642772634,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,jm.DCE,0.5927268860810733,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,SM.CZCE,0.5888919392255352,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,CF.CZCE,0.583922638358813,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-06-30,fu.SHFE,0.5839216383588129,10,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,jm.DCE,0.6958488939899317,1,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,si.GFEX,0.6603401946739426,2,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,SA.CZCE,0.645588723380868,3,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,au.SHFE,0.6287311070404366,4,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,lc.GFEX,0.6202518246604328,5,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,cu.SHFE,0.6186696080240275,6,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,SM.CZCE,0.6159066164169934,7,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,lh.DCE,0.5773374644183717,8,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,MA.CZCE,0.527458176391196,9,10,9
ai_top9_plus_fu_boundary_check,ai_probability_top9_plus_fixed_fu,2026-07-31,fu.SHFE,0.5274571763911959,10,10,9
