date,variant,label,window_name,window_label,window_group,account_capital,account_equity,nav,drawdown_pct,broker10_margin_to_equity_pct,net_pnl,trade_count,total_slippage,source_name,rebased_equity,rebased_nav,broker10_margin_to_rebased_equity_pct,profile,oi_mode,am_label,declared_am_size,requested_start_month,start_month,arm,experiment_arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,start_year,start_month_num
2023-07-06 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,126219.99999999999,0.8414666666666666,-52.75136632477353,33.047060687688166,400.0,1,120.0,stage772_am40_80_120_oi_monthly,126219.99999999999,0.8414666666666666,33.047060687688166,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-07 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,127179.99999999999,0.8478666666666665,-52.39200419255822,32.922157571945284,960.0,0,0.0,stage772_am40_80_120_oi_monthly,127179.99999999999,0.8478666666666665,32.922157571945284,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-10 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,129899.99999999999,0.8659999999999999,-51.37381148461482,32.578290993071604,2720.0,0,0.0,stage772_am40_80_120_oi_monthly,129899.99999999999,0.8659999999999999,32.578290993071604,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-11 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,131580.0,0.8772,-50.744927753238,32.37300501595987,1680.0,0,0.0,stage772_am40_80_120_oi_monthly,131580.0,0.8772,32.37300501595987,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-12 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,136230.0,0.9082,-49.00426742532006,60.826778242677825,4650.0,2,145.0,stage772_am40_80_120_oi_monthly,136230.0,0.9082,60.826778242677825,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-13 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,136635.0,0.9109,-48.85266152579172,60.67401471072566,405.0,0,0.0,stage772_am40_80_120_oi_monthly,136635.0,0.9109,60.67401471072566,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-14 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,139815.0,0.9321,-47.66227446282848,59.630125523012566,3180.0,0,0.0,stage772_am40_80_120_oi_monthly,139815.0,0.9321,59.630125523012566,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-17 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,127674.99999999999,0.8511666666666665,-52.206708093134694,63.89606422557276,-12140.0,0,0.0,stage772_am40_80_120_oi_monthly,127674.99999999999,0.8511666666666665,63.89606422557276,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-18 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,128714.99999999999,0.8580999999999999,-51.8173991165681,0.0,1040.0,3,225.0,stage772_am40_80_120_oi_monthly,128714.99999999999,0.8580999999999999,0.0,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-19 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,133115.0,0.8874333333333333,-50.17032267724788,36.69404650114563,4400.0,1,110.0,stage772_am40_80_120_oi_monthly,133115.0,0.8874333333333333,36.69404650114563,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-20 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,134325.0,0.8955,-49.71737665643483,36.22298157453937,1210.0,2,220.0,stage772_am40_80_120_oi_monthly,134325.0,0.8955,36.22298157453937,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-21 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,132565.0,0.8837666666666667,-50.37620723216292,0.0,-1760.0,1,110.0,stage772_am40_80_120_oi_monthly,132565.0,0.8837666666666667,0.0,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-24 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,131285.0,0.8752333333333333,-50.85535674178334,26.262253875157104,-1280.0,1,80.0,stage772_am40_80_120_oi_monthly,131285.0,0.8752333333333333,26.262253875157104,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-25 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,140555.0,0.9370333333333334,-47.38526615257918,60.50136957063073,9270.0,1,90.0,stage772_am40_80_120_oi_monthly,140555.0,0.9370333333333334,60.50136957063073,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-26 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,144085.0,0.9605666666666667,-46.063861645579095,59.31953360863379,3530.0,0,0.0,stage772_am40_80_120_oi_monthly,144085.0,0.9605666666666667,59.31953360863379,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-27 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,145955.0,0.9730333333333333,-45.36385415886801,71.01709430989006,1870.0,2,100.0,stage772_am40_80_120_oi_monthly,145955.0,0.9730333333333333,71.01709430989006,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-28 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,150935.0,1.0062333333333333,-43.49966309800105,69.09954616225528,4980.0,0,0.0,stage772_am40_80_120_oi_monthly,150935.0,1.0062333333333333,69.09954616225528,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-07-31 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,152125.0,1.0141666666666667,-43.054203788275814,68.7368940016434,1190.0,0,0.0,stage772_am40_80_120_oi_monthly,152125.0,1.0141666666666667,68.7368940016434,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-01 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,167335.0,1.1155666666666666,-37.36056000598937,71.94375354827145,15210.0,1,60.0,stage772_am40_80_120_oi_monthly,167335.0,1.1155666666666666,71.94375354827145,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-02 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,160155.0,1.0677,-40.048289286516436,74.71771721145141,-7180.0,0,0.0,stage772_am40_80_120_oi_monthly,160155.0,1.0677,74.71771721145141,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-03 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,155475.0,1.0365,-41.800179681066105,46.0142788229619,-4680.0,2,100.0,stage772_am40_80_120_oi_monthly,155475.0,1.0365,46.0142788229619,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-04 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,158765.0,1.0584333333333333,-40.56861570711986,16.763455421534974,3290.0,1,50.0,stage772_am40_80_120_oi_monthly,158765.0,1.0584333333333333,16.763455421534974,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-07 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,158325.0,1.0555,-40.73332335105189,16.786698247276174,-440.0,0,0.0,stage772_am40_80_120_oi_monthly,158325.0,1.0555,16.786698247276174,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-08 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,155345.0,1.0356333333333334,-41.84884330313693,16.8215134056455,-2980.0,0,0.0,stage772_am40_80_120_oi_monthly,155345.0,1.0356333333333334,16.8215134056455,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-09 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,155565.0,1.0371,-41.76648948117092,16.83505929997107,220.0,0,0.0,stage772_am40_80_120_oi_monthly,155565.0,1.0371,16.83505929997107,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-10 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,156845.0,1.0456333333333334,-41.287339971550495,16.837374477987822,1280.0,0,0.0,stage772_am40_80_120_oi_monthly,156845.0,1.0456333333333334,16.837374477987822,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-11 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,156225.0,1.0415,-41.51942801527289,7.80720115218435,-620.0,1,60.0,stage772_am40_80_120_oi_monthly,156225.0,1.0415,7.80720115218435,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-14 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,155965.0,1.0397666666666667,-41.61675525941454,7.792709902862822,-260.0,0,0.0,stage772_am40_80_120_oi_monthly,155965.0,1.0397666666666667,7.792709902862822,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-15 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,156625.0,1.0441666666666667,-41.369693793516504,7.561819632881085,660.0,2,40.0,stage772_am40_80_120_oi_monthly,156625.0,1.0441666666666667,7.561819632881085,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-16 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,155105.0,1.0340333333333334,-41.93868383619076,7.4742271364559505,-1520.0,0,0.0,stage772_am40_80_120_oi_monthly,155105.0,1.0340333333333334,7.4742271364559505,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-17 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,155525.0,1.0368333333333333,-41.78146290334656,0.0,420.0,1,20.0,stage772_am40_80_120_oi_monthly,155525.0,1.0368333333333333,0.0,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-18 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,155525.0,1.0368333333333333,-41.78146290334656,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,155525.0,1.0368333333333333,0.0,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-21 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,155525.0,1.0368333333333333,-41.78146290334656,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,155525.0,1.0368333333333333,0.0,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-22 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,153845.0,1.0256333333333334,-42.41034663472336,15.838798790990932,-1680.0,1,40.0,stage772_am40_80_120_oi_monthly,153845.0,1.0256333333333334,15.838798790990932,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-23 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,152085.0,1.0139,-43.06917721045145,15.831147055922676,-1760.0,0,0.0,stage772_am40_80_120_oi_monthly,152085.0,1.0139,15.831147055922676,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-24 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,150500.0,1.0033333333333334,-43.66249906416111,61.413328903654495,-1585.0,3,205.0,stage772_am40_80_120_oi_monthly,150500.0,1.0033333333333334,61.413328903654495,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-25 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,151850.0,1.0123333333333333,-43.15714606573332,60.98469542311492,1350.0,0,0.0,stage772_am40_80_120_oi_monthly,151850.0,1.0123333333333333,60.98469542311492,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-28 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,140515.0,0.9367666666666666,-47.400239574754806,64.83936946233499,-11335.0,0,0.0,stage772_am40_80_120_oi_monthly,140515.0,0.9367666666666666,64.83936946233499,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-29 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,140030.0,0.9335333333333333,-47.58179231863442,0.0,-485.0,2,165.0,stage772_am40_80_120_oi_monthly,140030.0,0.9335333333333333,0.0,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-30 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,140030.0,0.9335333333333333,-47.58179231863442,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,140030.0,0.9335333333333333,0.0,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-08-31 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,141550.0,0.9436666666666667,-47.012802275960176,13.189742140586366,1520.0,1,80.0,stage772_am40_80_120_oi_monthly,141550.0,0.9436666666666667,13.189742140586366,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-01 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,145070.0,0.9671333333333333,-45.695141124504005,13.189991038808852,3520.0,0,0.0,stage772_am40_80_120_oi_monthly,145070.0,0.9671333333333333,13.189991038808852,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-04 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,139950.0,0.933,-47.6117391629857,13.18962486602358,-5120.0,0,0.0,stage772_am40_80_120_oi_monthly,139950.0,0.933,13.18962486602358,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-05 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,139550.0,0.9303333333333333,-47.76147338474208,0.0,-400.0,1,80.0,stage772_am40_80_120_oi_monthly,139550.0,0.9303333333333333,0.0,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-06 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,149450.0,0.9963333333333333,-44.05555139627162,36.80455001672801,9900.0,1,90.0,stage772_am40_80_120_oi_monthly,149450.0,0.9963333333333333,36.80455001672801,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-07 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,152870.0,1.0191333333333332,-42.77532380025455,36.35029763851639,3420.0,0,0.0,stage772_am40_80_120_oi_monthly,152870.0,1.0191333333333332,36.35029763851639,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-08 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,152420.0,1.0161333333333333,-42.943774799730484,36.40890303109828,-450.0,0,0.0,stage772_am40_80_120_oi_monthly,152420.0,1.0161333333333333,36.40890303109828,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-11 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,152690.0,1.0179333333333334,-42.84270420004492,36.37369834304801,270.0,0,0.0,stage772_am40_80_120_oi_monthly,152690.0,1.0179333333333334,36.37369834304801,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-12 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,154040.0,1.0269333333333333,-42.33735120161713,36.199526097117634,1350.0,0,0.0,stage772_am40_80_120_oi_monthly,154040.0,1.0269333333333333,36.199526097117634,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-13 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,158900.0,1.0593333333333332,-40.51808040727708,35.59701069855255,4860.0,0,0.0,stage772_am40_80_120_oi_monthly,158900.0,1.0593333333333332,35.59701069855255,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-14 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,159170.0,1.0611333333333333,-40.41700980759152,35.564616447823084,270.0,0,0.0,stage772_am40_80_120_oi_monthly,159170.0,1.0611333333333333,35.564616447823084,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
2023-09-15 00:00:00,stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,150000.0,161600.0,1.0773333333333333,-39.507374410421505,35.277939356435645,2430.0,0,0.0,stage772_am40_80_120_oi_monthly,161600.0,1.0773333333333333,35.277939356435645,stage048_A_roll_2y_2022_06,,,,2022-06,2022-06,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A,2022,6
